,Filename,Start_time,End_time,Whisper_tiny,WER,Stutterance_Count,NA_Count,NA_Cleaned_Count
67,D0001_A,1463.8418034809265,1491.84,白吹他就是自己很努力但是呢就是没有那种主角官方所以他美好也也不喜欢他他他对美好很好对,0.40816326530612246,10.0,332,0
68,D0001_A,949.53,954.3,然后我再重新看到,0.42857142857142855,1.0,332,0
69,D0001_A,1396.89,1400.33,嗯哎唷,0.5,1.0,332,0
70,D0001_A,341.24,352.8,不要我們幾秒鐘然後我不管我才能接著我下假那他們往往的話現在還不會,0.7058823529411765,4.0,332,0
71,D0001_A,755.94,757.41,對,0.6666666666666666,1.0,332,0
72,D0001_A,380.28,389.26,所以说他们没有这个一第一时的来是污наком,0.6190476190476191,5.0,332,0
73,D0001_A,860.15,868.18,請兩天那看我,0.7692307692307693,1.0,332,0
74,D0001_A,1002.25,1014.36,裡面的情節我認為我這麼要他重要的是就是能把你帶回到,0.4642857142857143,3.0,332,0
75,D0001_A,909.22,920.95,对他的印象就是停留在了另外是我小时候看过的马上我老海里,0.3548387096774194,1.0,332,0
76,D0001_A,1965.3,1985.36,APP上交作業的嘛然後那個作業內容科別多打字就他別類我叫的等到他以前都是你面出來的然後後來我,0.5686274509803921,8.0,332,0
77,D0001_A,174.75,181.51,然后我写的是张一展是,0.45454545454545453,1.0,332,0
78,D0001_A,869.27,883.96,我这生水期的这个是我以前小学的时候看的,0.34782608695652173,4.0,332,0
79,D0001_A,2036.03,2043.15,他是自動的就是嗯我之前安裝在我的手機上然後他就,0.375,1.0,332,0
80,D0001_A,923.77,946.89,停留的印象就是一鞋个打动的那些画面我就很就是卖级个防极的握作一直停留在我然后还有,0.32558139534883723,4.0,332,0
81,D0001_A,1709.3999118967,1735.46,很辛苦就是你拿到你拿到你拿到你自己结果在大姐局的时候就出事了另一个人然后就直接就秒杀了他所以就是然后那那个人他就,0.3389830508474576,13.0,332,0
82,D0001_A,1080.6181796879375,1110.2,畫面 對然後最近呢在兩天我還看了一部就是是想龍牠那個剛 沙林的那那不電影叫然後好像神套的,0.6458333333333334,11.0,332,0
83,D0001_A,204.82,212.44,嗯 这个就是我的来吃我介绍 谢谢,0.3125,2.0,332,0
84,D0001_A,1507.41,1530.3,你好他还是喜欢那个男主角然后拿女主角了就是没有那个男好请问努力的那种就是他执行任务什么的就,0.3333333333333333,4.0,332,0
85,D0001_A,1170.08385901753,1178.72,所以就去看了他心拍的这个,0.15384615384615385,2.0,332,0
86,D0001_A,150.85,154.01,妳 refr定好嗎?它是,2.75,0.0,332,0
87,D0001_A,1586.35,1605.56,然后后面就是他们去抢一把抢一把就是融,0.38095238095238093,9.0,332,0
88,D0001_A,1542.17,1542.91,有,0.5,0.0,332,0
89,D0001_A,1207.5915605233358,1222.36,一批呃 唱的他们来看的所以就看了一点点觉得,0.5652173913043478,3.0,332,0
90,D0001_A,1499.1137582844822,1506.11, stell啥 sleepy discourse三分三分八分三分三分四分三分六分七分五分,8.6,3.0,332,0
91,D0001_A,1492.1707139092823,1495.63,好嘖 幾好,1.0,1.0,332,0
92,D0001_A,1376.54,1394.56,他就是找那个男主角然后一路开开掛他从这先开始是,0.3333333333333333,5.0,332,0
93,D0001_A,659.79,678.77,所以可能就会去干原赏说什么的那我会从我的工作出发然后就不会主动去跟家长说在一个事情,0.17777777777777778,1.0,332,0
94,D0001_A,798.23,801.79,就 founding glorify小小看沙灵,3.142857142857143,2.0,332,0
95,D0001_A,87.97,94.85,icas良好的大家好,0.9,3.0,332,0
96,D0001_A,126.46,133.89,彈那白剩 expedition嗯我嗯,1.8888888888888888,3.0,332,0
97,D0001_A,614.1,625.93,这个啊因为因为我会跑如果是我 wilderness,0.8888888888888888,2.0,332,0
98,D0001_A,1309.52,1322.05,那个很细态太明显了就感觉像是两部绝的结合还有一部我再一,0.27586206896551724,3.0,332,0
99,D0001_A,1641.4609338223706,1657.97,很爱你也好了但是你也好就不喜欢他然后后面呢就,0.5,9.0,332,0
100,D0001_A,1179.0430646543136,1207.33,我认为一个人的词节呢 虽然不是很精彩但是主要就是创造吃小龙他所安好上文的这两个就是这一组织,0.40384615384615385,6.0,332,0
101,D0001_A,1016.95,1024.86,小时候同时看电视剧的那种同年的那种,0.2631578947368421,2.0,332,0
102,D0001_A,465.88,471.86,我今天等到半天影片不要亮照片,1.4444444444444444,3.0,332,0
103,D0001_A,1753.8,1767.57,蠻一號是拿著結識那個一路開掛的就是不需要什麼努力然後就有人蠻來幫你擺平然後就就,0.5111111111111111,4.0,332,0
104,D0001_A,1288.88,1309.5,对 嗯 那个 讨型 神他们 我看了之后 我发现他有点魔法途昕时的难过 陶小微隆就,0.6666666666666666,4.0,332,0
105,D0001_A,1986.09,1995.17,我设有他也他们也学着我在那里就念了就就这样子就,0.28,2.0,332,0
106,D0001_A,1147.94,1158.76,现在搞这么多年了是想了云他终于就是又重新出现在,0.3076923076923077,3.0,332,0
107,D0001_A,1447.1889006267434,1460.47,然后就被拿二号拿二号喜欢上了然后就是然后就比较的,0.5,5.0,332,0
108,D0001_A,840.71,855.57,"天, 吃上一<|kn|>的阿咖啡来 Philipp Boden",1.4736842105263157,4.0,332,0
109,D0001_A,142.72,149.5,現在我已經工作了,0.45454545454545453,4.0,332,0
110,D0001_A,687.6513178418804,704.63,正常人他会出现的有时候凯克是是正常人也会出现的所以我会,0.3055555555555556,5.0,332,0
111,D0001_A,157.8,169.91,现在雖然工作了但是还是会存在口池的问题,0.19047619047619047,0.0,332,0
112,D0001_A,2109.9078060275824,2128.6,按一下那个嗯嗯嗯我金堂给给人家发文字的时候我其实是用那个嗯说出来的,0.28205128205128205,8.0,332,0
113,D0001_A,827.17,839.12,我小时候看的一个一个电视剧因为我比较那个念旧然后我对你,0.14814814814814814,2.0,332,0
114,D0001_A,1882.94,1883.33,,,,332,0
115,D0001_A,1605.860598054163,1633.31,一把既是那个拿到了他就能够呃呃呃呃呃呃五零的那种吗拿拿到他就就只行力很长他就目标很难吗个明确,0.639344262295082,7.0,332,0
116,D0001_A,1135.73,1145.93,因为小时后马好很明喜欢吃小龙他们的热龙面然后现在,0.45161290322580644,2.0,332,0
117,D0001_A,1026.43,1043.84,"大面,所以我可以说,从文字不去,就是重新了解一下,里面是什么情言。",0.42105263157894735,7.0,332,0
118,D0001_A,171.86,172.6,,,,332,0
119,D0002_A,362.53,374.03,这方面是没有的因为我以前也搜过这些但是感觉好像都不是很靠谱后来就没有弄过这事,0.19148936170212766,4.0,332,0
120,D0002_A,235.07,249.35,所以我现在心里面也是听焦慮这个事因为今年后半年今年后后半年弄完小时候开始打变吗,0.37777777777777777,6.0,332,0
121,D0002_A,328.05,335.54,然后出动开始断了细续的就这种心理的内容就比较就很难受了,0.3103448275862069,2.0,332,0
122,D0002_A,652.67,667.55,但是那种用的情况都是就我就我一个人的时候然后会自然自己或者说开一下他然后就会住在聊就这种一般有人的话我是不会用的,0.19047619047619047,4.0,332,0
123,D0002_A,1417.75,1426.44,并不像我们天使是这边这边都没有啊地铁都没有那边因为因为它那边比较屏幕,0.35294117647058826,5.0,332,0
124,D0002_A,1263.28,1276.79,对因为从小就是干活啊啥的都是用我山上走然后平时呢我就是我朋友知间的话没啥事本我也我们以后去爬巴山转有转有,0.30158730158730157,0.0,332,0
125,D0002_A,338.18,343.05,然后从初中开始特朗普然后上大学就是最严重的时候了,0.125,1.0,332,0
126,D0002_A,228.94,235.03,因为平时开会什么的参临就是天然露的,0.42857142857142855,3.0,332,0
127,D0002_A,762.7,772.11,這種方法不是很好吧因為我一個人在自言自己的時候就是很少會出現這種現象,0.41025641025641024,1.0,332,0
128,D0002_A,1516.79,1527.88,西安的话主要原因是因为理由我们这边比较近而且相对而言就是西北这边而言现在可能是最好的一个城市吧,0.1836734693877551,1.0,332,0
129,D0002_A,1078.48,1090.36,然后他自己的话 然后会把这种说话的语述然后放的慢一点然后可能最近几年就会变好了吧,0.09523809523809523,3.0,332,0
130,D0002_A,1594.37,1604.28,想离家近一點离家近一點然后想城市发展稍微好一点然后终合考虑下来那西安就是最好的,0.3076923076923077,3.0,332,0
131,D0002_A,437.04,450.47,现在是越迪我们开题打变的时候当时算是线上的就和线在一样然后我们可以讲一个评议题吗然后那时候就很严重,0.41379310344827586,4.0,332,0
132,D0002_A,1572.65,1573.49,是不好,0.5,0.0,332,0
133,D0002_A,870.66,880.71,就只能说是因为我会本来我也自己会可以避免一些话嘛所以他们就不要用他们会用我视频,0.36,3.0,332,0
134,D0002_A,1297.62,1306.11,天津天津还有点它的那种自然的风光我感觉比较少,0.2903225806451613,2.0,332,0
135,D0002_A,960.03,970.14,因为我爸爸他本来也有这种情况但是他现在是亲微了,0.3125,5.0,332,0
136,D0002_A,1338.64,1342.38,所以我的这方面就不太喜欢它吧,0.13333333333333333,1.0,332,0
137,D0002_A,1248.85,1253.91,然后所以就三个城市相比较的话肯定是天水是最好的了,0.08,0.0,332,0
138,D0002_A,1313.56,1326.94,被很多国家过来经历后修的那些房子之类的但是他自己的就是那种,0.3902439024390244,9.0,332,0
139,D0002_A,1169.07,1173.85,其他的地方長期居住的應該就沒有了,0.29411764705882354,0.0,332,0
140,D0002_A,835.82,844.27,他們感覺是影響沒有那麼大他們會聽出來我是我換有這種,0.6666666666666666,5.0,332,0
141,D0002_A,200.9,209.66,然后我口汁的经历的话我印象中好像是在七八岁的时候吧然后从那时候开始,0.2,1.0,332,0
142,D0002_A,1138.65,1149.64,居住我的话现在我们加上在干肃添水市吗然后添水市这当然最长的然后,0.4146341463414634,2.0,332,0
143,D0002_A,772.17,781.0,說白了會出現這種現象情況的一般是與人之間聊聊天之類的話,0.4642857142857143,3.0,332,0
144,D0002_A,1542.12,1557.73,然后其餘的 我不太喜欢去的像是牙海那边城市比如说是广东那边了或者说是江浙这一代我是不太喜欢去的,0.17647058823529413,6.0,332,0
145,D0002_A,472.54,476.98,口 口 口之相相也 比较多,0.9,3.0,332,0
146,D0002_A,970.18,975.75,现在就是卡格的这种现象就比较少吧,0.21052631578947367,2.0,332,0
147,D0002_A,450.49,459.01,当时 其实那大便之前我是种被老的,0.5652173913043478,3.0,332,0
148,D0002_A,745.94,747.12,嗯 吃得 out,1.5,0.0,332,0
149,D0002_A,503.35,507.06,"对那些群呀,我印象的话是11月份吧",0.5789473684210527,0.0,332,0
150,D0002_A,1149.7,1155.37,在干肆的蓝州在那儿出了大概有一年吧,0.3157894736842105,1.0,332,0
151,D0002_A,694.37,703.66,然后我和他就是小爱同学之间交流的话其实就还好有时候就是,0.16129032258064516,2.0,332,0
152,D0002_A,1230.54,1236.72,然后刚开始特别是刚开始上到去的天津那时候那边基本上就没有啥,0.2571428571428571,0.0,332,0
153,D0002_A,880.75,887.9,呃 全部的那样呢就是比较喜欢听 听别人说话但也很少做点聊就这种,0.375,3.0,332,0
154,D0002_A,494.01,498.76,那时候就是那一是我最近最眼中的一次完一件事,0.3333333333333333,0.0,332,0
155,D0002_A,1604.35,1612.18,所以就一直想让以后如果有机会去那边工作的话就是最好了,0.10714285714285714,2.0,332,0
156,D0002_A,866.64,870.64,"嗯,对朋友之间聊天的话就还好",0.2,0.0,332,0
157,D0002_A,906.55,918.36,我说到心里面会有很多种想法但是真正到我嘴边说其实很难说上来吗,0.2894736842105263,2.0,332,0
158,D0002_A,1213.95,1220.84,主要有什么天有声音运气的加码然后这边就是朋友啊 亲戚啊 这都比较多,0.47058823529411764,1.0,332,0
159,D0002_A,670.04,670.73,,,,332,0
160,D0002_A,1091.12,1092.46,才我看得懂,0.6666666666666666,0.0,332,0
161,D0002_A,540.04,540.7,嗯,0.5,0.0,332,0
162,D0002_A,1276.89,1280.32,所以从小就比较喜欢吃,0.16666666666666666,1.0,332,0
163,D0002_A,1557.82,1561.32,我感覺主要原因還是離家太遠了吧,0.35294117647058826,1.0,332,0
164,D0002_A,580.2,587.01,就是会尽量换一些词或者换一种方法吧,0.32,3.0,332,0
165,D0002_A,1389.58,1390.98,嗯..對不起,0.75,0.0,332,0
166,D0002_A,942.11,943.36,對不對,0.8571428571428571,1.0,332,0
167,D0002_A,1327.0,1338.45,他那种自然的风光或者说他自生的那种城市的那种楼挖什么就不要少吧,0.3902439024390244,5.0,332,0
168,D0002_A,989.95,996.78,但是现在的话他好了然后他我妈的话现在他没有这个事,0.17857142857142858,2.0,332,0
169,D0002_A,1155.6,1168.98,然后其余因为我是一四年读大学的嘛然后那四年五年吧五六年大概在天天间,0.08571428571428572,5.0,332,0
170,D0002_A,704.93,716.72,有怎么说呢这种重复现象就比较少吧就是相伙交流就还好它实别的也是比较好好的,0.175,4.0,332,0
171,D0002_A,217.87,228.84,相当学之后因为面对周围的比较多嘛然后那时候就会很严重然后现在的话讀年期间也是,0.24444444444444444,4.0,332,0
172,D0002_A,1370.94,1379.99,我自己还是比较喜欢那种自然风光比较多一点或者说是国内自体见的那种方的觉得,0.29545454545454547,3.0,332,0
173,D0002_A,249.39,255.94,那时候就会很难受所以现在比较单于这个事,0.22727272727272727,2.0,332,0
174,D0002_A,1106.84,1108.83,都都是一会,0.8888888888888888,1.0,332,0
175,D0002_A,1006.53,1015.25,然后进来让自己克服一下就是然后其他的其实也没有怎么想去聊,0.3125,3.0,332,0
176,D0002_A,1048.19,1054.08,"嗯,他其实没有完完全一个好,但是他只能说是比以前轻微的多了",0.1724137931034483,1.0,332,0
177,D0002_A,1452.15,1463.75,比如说是买一些东西或者说是你修一些什么的话都是很方便的这方面还是挺好的,0.16666666666666666,4.0,332,0
178,D0002_A,531.21,538.61,我是觉得光学工程从事的搞那些机关器方面的,0.42857142857142855,1.0,332,0
179,D0002_A,1649.58,1650.79,嗯 對,0.3333333333333333,0.0,332,0
180,D0002_A,607.3,608.0,對,0.5,0.0,332,0
181,D0002_A,1528.11,1535.04,然后程度这边的话因为这两年程度发展比较好吗,0.2916666666666667,2.0,332,0
182,D0002_A,196.03,200.5,然后本人那是干肅的这边的人,0.5,1.0,332,0
183,D0002_A,976.16,989.4,他就是現在今年502了他在34時的時候那時候40多歲吧那時候是我影響中他也挺演的,0.4782608695652174,7.0,332,0
184,D0002_A,1188.41,1191.28,三个城中那就坚水吧,0.3333333333333333,1.0,332,0
185,D0002_A,459.03,470.88,但是呢就是真正要讲的时候就很难受很多自己想讲的都没讲然后,0.2,6.0,332,0
186,D0002_A,803.58,804.08,對,0.5,0.0,332,0
187,D0002_A,1402.34,1417.19,然后他的城市建设都比较好了比如说是像地铁啊这种就是很地铁的话就是总那儿都会很方便嘛,0.17391304347826086,4.0,332,0
188,D0002_A,1054.19,1068.97,他我那你就是最近你自己的嘛他是他自改说话就是放得比较慢而且他也是不断的去和别人聊天嘛然后,0.43478260869565216,4.0,332,0
189,D0002_A,209.73,216.46,然后最严重的时候可能就是大学之后吧,0.15,3.0,332,0
190,D0002_A,517.54,522.93,"对,对,对,那是12,12也很12要出12要越5号还是7号来的5号",0.7878787878787878,3.0,332,0
191,D0002_A,827.35,831.81,嗯好监 accident,0.8571428571428571,2.0,332,0
192,D0002_A,996.81,1006.51,然后我爸妈的他们都对我的这个事实的话就是偶尔也会提这个事他们就会说让我今天说话慢一点,0.20833333333333334,1.0,332,0
193,D0002_A,477.1,487.71,然后来开题当完变之后老师问问题的时候我也是虽然他们问的那些基本上我都会吧,0.22727272727272727,2.0,332,0
194,D0002_A,781.08,790.7,"会出来,但是在言自己的时候就比较少了所以我感觉让我自己慢慢练的话他的作用不是特别大",0.2,0.0,332,0
195,D0002_A,639.24,652.5,这种的话我自己有用我就是手机上有吗?就是小爱小爱同学那个我是欧耳会用,0.34285714285714286,7.0,332,0
196,D0002_A,1236.76,1248.73,就是我很不喜欢这种就是周围一个城市中没有山特别平内容就不太喜欢吗,0.28205128205128205,7.0,332,0
197,D0002_A,716.79,727.75,但是如果有人在的话我要和他聊但是我就会重复一些字那时候他很难听懂我在说什么,0.14285714285714285,3.0,332,0
198,D0002_A,844.32,851.8,但是他的他们自我感觉就还好因为我想说的话他们也都明白意思,0.17647058823529413,3.0,332,0
199,D0002_A,1361.42,1370.02,我根据就是建築的話他國外內容只是那種建築的話每一次感覺,0.6571428571428571,0.0,332,0
200,D0002_A,309.11,327.41,嗯 其实就像焦力的感觉的话完全是从初中吧初中那时候就是有一 已经想了应该是然后七八岁的时候小学那时候就还好虽然说一九但是就想没有那么大,0.30434782608695654,4.0,332,0
201,D0002_A,1186.31,1187.79,这三个成为之有吗,0.4444444444444444,0.0,332,0
202,D0002_A,1221.18,1230.46,而且还有一个点就是我从小因为生活在比较偏远嘛然后周围都是山,0.21621621621621623,3.0,332,0
203,D0002_A,1582.65,1583.5,嗯,0.5,0.0,332,0
204,D0002_A,1426.58,1437.9,"天天那边比较平,然后它的那个路往什么都比较很好走,比较宽比较更好走,然后天使这边的话就路就不太好了",0.23636363636363636,3.0,332,0
205,D0002_A,1584.16,1594.09,因为我们这西北就不然就是救我我的同学和朋友之间现在想聊的话我们都是有一个轻箱的事,0.35135135135135137,4.0,332,0
206,D0002_A,755.96,761.7,我没失望没失望我问你这种,0.6875,2.0,332,0
207,D0002_A,898.32,906.43,就是很熟悉的朋友之间我有时候也会可以去避免这些事,0.3548387096774194,2.0,332,0
208,D0002_A,918.38,926.27,"而说上了,然后我就会,就不会去说这个事,然后就那么过了,想到一时。",0.38235294117647056,5.0,332,0
209,D0002_A,487.78,493.32,但是我只能讲个一两个点很多都是没法说,0.1,1.0,332,0
210,D0002_A,181.89,184.8,"好的,我先講一講吧",0.5714285714285714,1.0,332,0
211,D0002_A,545.8,550.4,但我不會再填到你不再填到填進工業吧學會對工業,0.782608695652174,2.0,332,0
212,D0002_A,1306.17,1313.52,因为套天地属于一个就是你前都是只名的内容背很多,0.4827586206896552,2.0,332,0
213,D0002_A,571.06,579.59,对我一般是会绕开他或者说是回避他就是不会去正面的说是挺的那样,0.2777777777777778,2.0,332,0
214,D0002_A,685.38,694.33,其实说实话就是在自言自己的时候在自言自己的时候就是卡可进行情况会比较少,0.4827586206896552,4.0,332,0
215,D0002_A,1535.06,1542.08,而且那种说话我有一些朋友他也在那边然后我就比较喜欢比较想去那边,0.2222222222222222,1.0,332,0
216,D0002_A,1070.73,1078.45,反正我認為就是他自改和別人聊得次數比較多,0.4090909090909091,2.0,332,0
217,D0002_A,421.24,436.03,"嗯,所以最近一次很嚴重的時候,應該就是嗯,去年,去年,那時候幾月幫,大概嗯,11月份左右吧,去月底好像",0.5625,7.0,332,0
218,D0002_A,1397.96,1402.29,好的地方当然有了前面那个城市比较大,0.3181818181818182,0.0,332,0
219,D0002_A,1507.95,1516.73,其实我一直想去西安或者说是程度吧这两个地方我是最想去的,0.1935483870967742,3.0,332,0
220,D0002_A,386.25,389.48,是的 是吧 自己慢慢挑战,0.5,1.0,332,0
221,D0002_A,185.07,195.95,"我现在是在独野,是在天天津那边,现在是",0.55,5.0,332,0
222,D0002_A,1491.01,1492.22,"嗯,對不對",0.75,0.0,332,0
