,Filename,Start_time,End_time,Azure
44,D0001_A,184.69,203.96,面对孩子说话，嗯，我会有。
45,D0001_A,1915.62,1922.45,是那种。
46,D0001_A,312.25,338.35,然后就可能他也没在意太多吧，他也不会说，一下子就能想到，哦，原来老师是结巴的，是卡壳是那个。
47,D0001_A,642.62,659.65,有的家长就。
48,D0001_A,1045.06,1077.39,因为那些情节我都忘了嘛。然后就想重新回顾一下这些情节，嗯，还有呢，就是，呃，重新。
49,D0001_A,514.82,529.36,嗯，宽容度还是可以的，就是他们能听得出来。嗯，你这个老师说话会些许的，有一些词汇些许的卡。
50,D0001_A,813.88,814.78,嗯。
51,D0001_A,819.98,825.68,我最近重新看的就是，嗯。
52,D0001_A,1548.94,1561.91,优柔寡断的，嗯？
53,D0001_A,970.0,989.16,又出现了，就就仿佛回到了那个童年的时候呃，呃。
54,D0001_A,1160.35,1165.06,电影屏幕前，那就会很。
55,D0001_A,1658.3347339994368,1678.34,那把剑就就被。
56,D0001_A,2148.1887533554695,2165.42,软件，它还没识别到我的音，因为我卡在那里了然后它嗯嗯就时间太久了就没识别出来，所以我需要再再重新按一下。
57,D0001_A,1497.23,1497.97,
58,D0001_A,1402.99,1421.88,武功的，然后呢？就。
59,D0001_A,274.39,291.69,特别是我给他们讲故事的时候，别说讲到。
60,D0001_A,119.13,124.49,我是从小就有口吃。
61,D0001_A,1633.36,1639.71,你他。他在执行任务的时候也是很。
62,D0001_A,1323.93,1329.41,评论区那里看到说是叫其他名字的。
63,D0001_A,106.3,119.12,那个资深的。
64,D0001_A,2128.9006469577453,2147.78,但是呢，呃，在说的时候我这个开头的嗯，嗯嗯，拿翻译就就。
65,D0001_A,95.58,102.83,我是今年是。
66,D0001_A,562.56,571.41,嗯，我不会抓着这点小细节，所以。
67,D0001_A,1463.8418034809265,1491.84,悲催。
68,D0001_A,949.53,954.3,脑海里，然后，嗯，我再重新看到。
69,D0001_A,1396.89,1400.33,嗯。
70,D0001_A,341.24,352.8,需要等几秒钟，然后我才能接着往下讲那他们模仿的话现在还不会，嗯？
71,D0001_A,755.94,757.41,对对。
72,D0001_A,380.28,389.26,所以。所以就是说他们没有这个。
73,D0001_A,860.15,868.18,前两天呢，看过。
74,D0001_A,1002.25,1014.36,嗯，里面的情节我认为。
75,D0001_A,909.22,920.95,对他的印象就是停留在。
76,D0001_A,1965.3,1985.36,APP上交作业的嘛，然后那个。
77,D0001_A,174.75,181.51,然后我学的是。
78,D0001_A,869.27,883.96,
79,D0001_A,2036.03,2043.15,它是自动就是，嗯，我之前安装在我的手机上，然后它就。
80,D0001_A,923.77,946.89,停留的印象就是一些个打斗的那些画面，我就很就是。
81,D0001_A,1709.3999118967,1735.46,很辛苦。
82,D0001_A,1080.6181796879375,1110.2,画面对，嗯嗯。
83,D0001_A,204.82,212.44,嗯，这个就是我的。
84,D0001_A,1507.41,1530.3,你好他还还是喜欢那个男主角呃，然后那男主角呢？就。
85,D0001_A,1170.08385901753,1178.72,所以就去。
86,D0001_A,150.85,154.01,那我是。
87,D0001_A,1586.35,1605.56,嗯，然后，嗯。
88,D0001_A,1542.17,1542.91,
89,D0001_A,1207.5915605233358,1222.36,CP，嗯，冲的他们来看的，所以就。
90,D0001_A,1499.1137582844822,1506.11,答案是，嗯，它。
91,D0001_A,1492.1707139092823,1495.63,超级好。
92,D0001_A,1376.54,1394.56,他就是。
93,D0001_A,659.79,678.77,所以。所以可能就会。
94,D0001_A,798.23,801.79,比较。
95,D0001_A,87.97,94.85,大大，大家好。
96,D0001_A,126.46,133.89,到到现在。
97,D0001_A,614.1,625.93,这个没有，因为。
98,D0001_A,1309.52,1322.05,那个痕迹太太明显了就，嗯，感觉像是。
99,D0001_A,1641.4609338223706,1657.97,可爱，嗯，女一号的，但是。
100,D0001_A,1179.0430646543136,1207.33,
101,D0001_A,1016.95,1024.86,小时候。
102,D0001_A,465.88,471.86,那，嗯，家长他们，呃。
103,D0001_A,1753.8,1767.57,男一号？是的，男主角是那个一路开挂的就是不不需要什么努努力，然后就自然有人来来帮你摆平，然后就就。
104,D0001_A,1288.88,1309.5,嗯，对，嗯，那个。
105,D0001_A,1986.09,1995.17,我舍友，她也她们也学着我在那里就念了，就就这样子就。
106,D0001_A,1147.94,1158.76,现在。
107,D0001_A,1447.1889006267434,1460.47,哪一号就被。
108,D0001_A,840.71,855.57,前新上映的电视剧就。
109,D0001_A,142.72,149.5,现在我已经。
110,D0001_A,687.6513178418804,704.63,嗯，正常人他。他都会出现的就。
111,D0001_A,157.8,169.91,现在虽然。
112,D0001_A,2109.9078060275824,2128.6,按一下那个，嗯，识别的对，在，嗯，我经常给给人家。
113,D0001_A,827.17,839.12,我小时候看的一个。
114,D0001_A,1882.94,1883.33,
115,D0001_A,1605.860598054163,1633.31,
116,D0001_A,1135.73,1145.93,因为，呃，小时候嘛哈很喜欢释小龙他们的那个乌龙院然后，嗯，现在。
117,D0001_A,1026.43,1043.84,画面，所以。所以我可以说，嗯，重温这部剧，嗯，就是。
118,D0001_A,171.86,172.6,
119,D0002_A,362.53,374.03,嗯，这方面是没有的，因为我以前也搜过这些，但是感觉好像都不是很很靠谱，就是就是后来就没有没有弄弄过这事儿。
120,D0002_A,235.07,249.35,所以我现在心里面也是挺挺。
121,D0002_A,328.05,335.54,然后初中开始断断续续的就这种心理心理的那种，嗯，就比较就很难受了。
122,D0002_A,652.67,667.55,但是那种用的情况都是就我就我一个人的时候，然后会自言自语，或者说是开一下它，然后就会自个儿聊。就这种一般有人的话我是不会用的。
123,D0002_A,1417.75,1426.44,并不像我们，我们天水市这边这边这边都没有啊，地铁都没有，然后那那边，因为因为它那边比较平嘛。
124,D0002_A,1263.28,1276.79,嗯，对，因为从小就是干活啥的，都是要往山上走，然后平时呢，我就是我和我朋友之间的话，没啥事呗，我也我们也会去爬爬山转悠转悠。
125,D0002_A,338.18,343.05,然后从初中开始特，嗯，然后上大学就是最严重的时候了。
126,D0002_A,228.94,235.03,因为平时开开会啊什么的嗯，反正就是挺严重的。
127,D0002_A,762.7,772.11,这种方法不是很好吧，因为我一个人在自言自语的时候就是很少会出现这种现现象，其实。
128,D0002_A,1516.79,1527.88,西安的话，主要原因是因为离我们这边比较近，而且相对而言就是西北这边而言呢，西安可能是最好的一个城城市吧。
129,D0002_A,1078.48,1090.36,然后他自自己的话然后会把这种说话的。
130,D0002_A,1594.37,1604.28,想离家近一点，离家近一点，然后想城市发展稍微好好一点嘛，然后那么综合考虑下来，那西安就是最好的。
131,D0002_A,437.04,450.47,现在十月底我们开题答辩的时候，当时虽然是呃线上的就和现现在一样，然后我们看，嗯，讲一个PPT嘛，然后那时候就很严重。
132,D0002_A,1572.65,1573.49,是吗，哈？
133,D0002_A,870.66,880.71,就只能说是因为我会刻意。本来我也自自己会刻意避免一些话嘛。嗯，所以说他们就比较认为他们会认为我是比较。
134,D0002_A,1297.62,1306.11,啊，天津嘛，天津啊，还有一点它的那种自然的那种风光，我感觉比较少吧。
135,D0002_A,960.03,970.14,嗯，因为我。我爸爸的话，他本来也有这种情况，但是他他，他现在是，嗯，就是轻微了。
136,D0002_A,1338.64,1342.38,所以我对这方面就不太喜欢他吧。
137,D0002_A,1248.85,1253.91,然后。所以这三个城市相比较的话，肯定是天水是最好的了。
138,D0002_A,1313.56,1326.94,成，呃，被很多。
139,D0002_A,1169.07,1173.85,其他的地方。
140,D0002_A,835.82,844.27,他们，他们感觉其实，呃，影影响没有那么大他们会听听出来我患有这种。
141,D0002_A,200.9,209.66,然后我口吃的经历的话我印象中好像是在七八岁的时候吧然后从那时候开始。
142,D0002_A,1138.65,1149.64,居住过的话，嗯，现在我我们家是在甘肃天水市嘛，然后天水市这当然是最住的时间最长的，然后。
143,D0002_A,772.17,781.0,说白了会出现这种现象。情况一般是与人与人之之之之间。
144,D0002_A,1542.12,1557.73,然后其余的我，我不太喜欢去的像是沿海那边城城市，比如说是，嗯，广东那边了，或者说是。
145,D0002_A,472.54,476.98,口口口吃现象也，嗯，比较多。
146,D0002_A,970.18,975.75,就是现在就是卡格的这种现象就，嗯。
147,D0002_A,450.49,459.01,当时基本其其实下，嗯，就是那个答辩之前我是。
148,D0002_A,745.94,747.12,嗯，对的。
149,D0002_A,503.35,507.06,对，那是去年我印象中好像是十一月份吧。
150,D0002_A,1149.7,1155.37,在甘肃的兰兰州在那儿住了大概有一年吧。
151,D0002_A,694.37,703.66,然后我。我和他就是小爱同学之间交流的话其实就还好，嗯，有时候就是。
152,D0002_A,1230.54,1236.72,然后刚开始，特别是刚开始上大学去天津，那时候那边基本上就没有山，然后。
153,D0002_A,880.75,887.9,呃，沉默的那样的人就是比较喜欢听听别人说话，但也很少自个儿聊就这种。
154,D0002_A,494.01,498.76,那时候就是那一是我最近最严重的一次吧，应该是。
155,D0002_A,1604.35,1612.18,所以就一直想着以以后如果有机会去那边工工作的话就是最好了。
156,D0002_A,866.64,870.64,嗯，对朋友之间聊天的话就还好。
157,D0002_A,906.55,918.36,我虽然心里面会有很多这种想想法，但是真正到我嘴边的时候，其实。
158,D0002_A,1213.95,1220.84,嗯，主要怎么说天水是因为是在家嘛，然后这边就是朋友啊，亲戚啊，这都比较多。
159,D0002_A,670.04,670.73,
160,D0002_A,1091.12,1092.46,在我看来是这样的。
161,D0002_A,540.04,540.7,嗯。
162,D0002_A,1276.89,1280.32,然后。所以从小就比较喜欢山。
163,D0002_A,1557.82,1561.32,啊，我感觉主要原因还是离家太远了吧。
164,D0002_A,580.2,587.01,嗯，就是会尽量是换一些词，或者说换1种换种方方法吧。
165,D0002_A,1389.58,1390.98,嗯，对，就是这样。
166,D0002_A,942.11,943.36,对，就是这样。
167,D0002_A,1327.0,1338.45,怎么说它那种自然自然的风风光了或者说它自身的那种，呃，城市的那种。
168,D0002_A,989.95,996.78,嗯，但是现在的话，它好了，然后它我我我妈的话，现在她没有这个事儿。
169,D0002_A,1155.6,1168.98,然后其余因为我是一四。年读大学的嘛，然后那四年五年吧，556年大概在天天津。
170,D0002_A,704.93,716.72,嗯，有怎么说呢，这种。
171,D0002_A,217.87,228.84,上大学之后，因为就是面对周围的人比较多多嘛。然后，嗯，那时候就会很严很严重，然后现在的话，读研期间也也是。
172,D0002_A,1370.94,1379.99,我。我自己还是比较喜欢那种自然风光比较多一点的，或者说是咱们国国内就是自己建的那1种房子之类的。
173,D0002_A,249.39,255.94,那时候就会就会很难受。所以现在比较比较担忧这个事儿。
174,D0002_A,1106.84,1108.83,对，差不多这意思。
175,D0002_A,1006.53,1015.25,然后尽量让自己克克服一下这个事儿，然后其他的其实也没没有怎么。
176,D0002_A,1048.19,1054.08,嗯，它其实没有完完全全的好，但是它只能说是比以前轻微的多了。
177,D0002_A,1452.15,1463.75,就是你，比如说是买一些东东西啊，或者说是你修一些什么的话都是很方方便的，这方面还是挺好的。
178,D0002_A,531.21,538.61,啊，我是学的是光学工程，就是从事的就是搞那些激光器方面的。
179,D0002_A,1649.58,1650.79,嗯，对的。
180,D0002_A,607.3,608.0,对。
181,D0002_A,1528.11,1535.04,嗯，然后成都这边的话，因为这两年成都发展比较好嘛。
182,D0002_A,196.03,200.5,然后本人呢是甘肃这这边的人，然后。
183,D0002_A,976.16,989.4,嗯，它就是现在今年今年52了，它它在三四十的时候三四十的时候，那时候四十多岁吧，那时候是我印象中它也它也挺严，挺严重的。
184,D0002_A,1188.41,1191.28,三个城市中，那就天水吧。
185,D0002_A,459.03,470.88,但是呢，就是，呃，真正真正要讲的时候就很难受，就是很很很多自己想讲的都没讲，然后，嗯。
186,D0002_A,803.58,804.08,对。
187,D0002_A,1402.34,1417.19,然后它的城市建设都比较好了，比如说是像地铁啊这种就是。
188,D0002_A,1054.19,1068.97,他，我感觉就是最近几年吧，他是他自个儿说话就是，嗯，放的比较慢，而且呢，他也是不断的去和别人聊聊天嘛，嗯，然后。
189,D0002_A,209.73,216.46,然后，嗯，最严严重的时候可能就是。
190,D0002_A,517.54,522.93,对哦，对啊，那是12十二月份十二月初12月5号还是七号来着五号。
191,D0002_A,827.35,831.81,嗯，我跟我朋友之间偶尔会说吧。
192,D0002_A,996.81,1006.51,然后我爸妈的话，他们都对我的这个事儿的话，就是偶尔也也会提这个事儿，他们就会说让我尽量说话慢一点。
193,D0002_A,477.1,487.71,然后后来，然后，嗯，开题。答完辩之后，老师问问题的时候我也是，虽然他们问的那些基本上我都都会吧。
194,D0002_A,781.08,790.7,会出来，但是自言自语的时候就比较少了所以我感觉让我自个儿慢慢练的话，它的作用不是。
195,D0002_A,639.24,652.5,嗯，这种的话，呃，我自己有用，我就手手机上有有吗？就是小爱小爱小爱同同学那个我是偶尔会用。
196,D0002_A,1236.76,1248.73,就是我很不习习惯这种就是周围一一个城市中没有山，就是特别平那种，就，嗯，不太喜喜欢嘛。
197,D0002_A,716.79,727.75,但是如果如果有人在的话，我要和他聊，但是我就会重复一些字，那时候他就很难很难很难听懂我在说什么。
198,D0002_A,844.32,851.8,但是他的他们中国感觉到就还好，因为我我想说的话他们也都明白这意思。
199,D0002_A,1361.42,1370.02,对我感觉就是，只是建筑的话就是它国外那种只是那种建筑的话没意思感觉。
200,D0002_A,309.11,327.41,嗯，其实这种焦虑的感觉的话，我感觉是从初中吧，初中那时候就是。
201,D0002_A,1186.31,1187.79,这三个城市之中吗？
202,D0002_A,1221.18,1230.46,呃，而且就是还有一个点就是我从小因为生活在，呃，比较偏远嘛，然后，嗯，周围都是山。
203,D0002_A,1582.65,1583.5,嗯。
204,D0002_A,1426.58,1437.9,天津那边比较平，然后它的那个路啊什么的都比较，嗯，很好走，比较宽，比较很好走。然后像天水市这边的话，就嗯，路就不太不太好了。
205,D0002_A,1584.16,1594.09,因为我们，我们去西北这边就是就我我的同同学和朋友之间闲闲聊的话，我们都是有一个倾向是。
206,D0002_A,755.96,761.7,这个我没试过。
207,D0002_A,898.32,906.43,呃，其实很熟悉的朋友之间，我有时候也会刻意去避免这些事儿，就是。
208,D0002_A,918.38,926.27,后来说说上了，然后我。我就会尽量就不会去去说这个事儿，然后就那么过了，相当于是。
209,D0002_A,487.78,493.32,但是我只能讲个一两个点，很多很多都是没法说。
210,D0002_A,181.89,184.8,啊，好的，那我就先简单说一下吧。
211,D0002_A,545.8,550.4,但我不是在天大，你不在天大天津工业大学对天津工业。
212,D0002_A,1306.17,1313.52,因为它天津属于一个就是以前都是，呃，就是殖民的那种，就是被很多。
213,D0002_A,571.06,579.59,对我一般是会绕开它或者说是回回避它就是不会去正面的说是停停在那儿，然后。
214,D0002_A,685.38,694.33,嗯，其实说实话就是在自言自语的时候，在自言自语的时候就是卡卡壳这种情况会比较少。
215,D0002_A,1535.06,1542.08,而且，嗯，怎么说我有一些朋友他也在那边，然后我就比较喜欢比较想去那边。
216,D0002_A,1070.73,1078.45,反正我认为就是他他自个儿和别人聊聊的次数比较多。
217,D0002_A,421.24,436.03,嗯，怎么说呢，最最近一一次很严重的时候应该就是，嗯，去年，去年那时候几月份大概。
218,D0002_A,1397.96,1402.29,好的地方当然有了，就是前进那个城市比较大嘛。
219,D0002_A,1507.95,1516.73,嗯，其实我一直想去西安或者说是成都吧，这两个地方。
220,D0002_A,386.25,389.48,嗯，是的是吧，就是自己慢慢调整。
221,D0002_A,185.07,195.95,因为，呃，我现在是在读研是在天。
222,D0002_A,1491.01,1492.22,嗯，对的。
223,D0002_A,1439.0,1452.11,然后还有一还有好的地方的话，天津毕竟是一个直辖市嘛。然后，嗯，城市上的话，确实挺那个挺繁繁华的。
224,D0003_A,1551.93,1556.76,虽然我们都是就是不可控的就是我们自己就是控制不了我们的。
225,D0003_A,1651.53,1662.98,对我，我完全赞同你看我，我说我说的字开头的我都要顿上好几秒，我感觉，嗯，那种停顿会会让人心里特别难受。我不知道为什么。
226,D0003_A,5.55,6.99,龚先生，你好。
227,D0003_A,1854.38,1860.16,我就很生气，我就要自己手再点一次再跟他输入指令这种。
228,D0003_A,1214.55,1217.06,等他走到一边去的时候。
229,D0003_A,1180.43,1188.32,对，然后从从我父母这么看还有啊，就觉得他们都挺迂腐的吧？然后。
230,D0003_A,1162.54,1167.87,没有人能帮我然后，嗯，还还是还是要特别努力学习。
231,D0003_A,837.69,843.6,然后我。我家人是我外婆那边我外婆她的亲弟弟。
232,D0003_A,536.78,539.69,因为这些都是小孩子，我其实觉得。
233,D0003_A,108.61,114.62,我对于口池的问题就是，嗯，好像有的时候也会在意别人说。
234,D0003_A,1311.63,1317.97,我，我的天才女友嗯，还还有肖申克的救赎。
235,D0003_A,1231.06,1239.77,但是我却不敢去帮助他，也不敢不敢说，也不敢不敢直接的去对抗那些大人。
236,D0003_A,1354.14,1360.01,然后他们是不受控制会发出抽动和叫声嘛。
237,D0003_A,522.98,523.85,嗯。
238,D0003_A,439.45,448.75,可能要用一些词给他带过去就显得废话很多。然后我是不太喜欢跟跟同事这种交流的。我喜欢上课。
239,D0003_A,1035.32,1041.38,等以后你也可以选择这个专业然后，嗯，做出一点贡献。
240,D0003_A,310.99,318.14,首先就觉得这不是什么大问题，你可以解决，然后我在私下里也会只会谈论你一两次。
241,D0003_A,1943.52,1953.5,哦，跟。
242,D0003_A,83.15,86.73,跟他们说我的问题，他们也跟我。
243,D0003_A,829.27,837.63,嗯，我，我家里人没有，我爸爸说话特别快，我妈妈脾气特别暴躁，就是喊着说话的那种。
244,D0003_A,1263.59,1265.42,嗯，是的。
245,D0003_A,2034.0,2039.41,正常人他不管再紧张怎么样他们都是能控制自己的发音器官。
246,D0003_A,1428.45,1431.32,嗯，对对对，就是啊，那我看过试探对。
247,D0003_A,1546.36,1551.58,然后他。他他的话就能够直接就是好像是可以发泄出来。
248,D0003_A,650.05,656.18,然后面试我妈妈请了一个声乐老师，然后声乐老师还教我唱歌唱了歌之后。
249,D0003_A,1779.16,1784.43,打字给他补上。我觉得他跟我的心境应该是一样的，然后。
250,D0003_A,546.67,551.99,嗯，用用平常这种说的快的一个感觉来跟他们对话。
251,D0003_A,732.46,742.78,不对劲了，因为我姐姐她们说的很快嘛，说的很清。然后我遇到一些词就会要要顿一下，就是总是比他们慢半拍的感觉。
252,D0003_A,1102.47,1107.35,然后我又没有办法将口池这个告诉他们，所以我就。
253,D0003_A,1188.34,1193.02,整个家族里的人除了除了我妹妹跟我其他人的思想。
254,D0003_A,480.59,488.83,小孩子说话的方式我我也会观看一下，然后从他们那里学习一下一些轻柔的发音。
255,D0003_A,1335.36,1340.84,叫我第一名是，呃，那个男主，我觉得他很励志，因为他。
256,D0003_A,1348.68,1353.99,你欧美女明星一样的证叫做Billy Alice他也是有这个证。
257,D0003_A,1512.82,1519.58,跟着其反应像是一些手部动作脸部动作还有身体会发冷汗，会焦虑。
258,D0003_A,1132.93,1148.13,然后就是去年讲的吧，我，我有大胆三色，我说，我说妈妈，你难道跟你的女儿跟你的大女相处这么久？难道你不知道你的大女是有语言障碍的吗？你没有听出来吗？还是说。
259,D0003_A,659.32,667.0,大家好什么的就是介绍自己，然后那个老师给我准备了一些那种的词。
260,D0003_A,1678.49,1684.75,对，是这样子的我还要伴随一些头部的手部的动作才能给它发出来。
261,D0003_A,1527.04,1533.38,我我我觉得我，我这个就是相对于他的来讲还是。
262,D0003_A,1488.72,1492.78,所以我在经历难发音的时候我真的是很挣扎，因为。
263,D0003_A,1318.38,1323.61,就是有很多好电影嗯，我在空闲的时候都会看一下。
264,D0003_A,150.77,154.9,这个我其实之前试过就是试过那么。
265,D0003_A,257.31,259.96,感觉他们就是，嗯。
266,D0003_A,978.59,980.6,哦，但是。
267,D0003_A,3.02,3.68,好。
268,D0003_A,1478.09,1487.58,我这种是隐性的口吃者，因为平常我会尽量说的特别流利，让别人觉得我是一个流畅性特别高的人。
269,D0003_A,478.48,480.11,跟小孩子交流。
270,D0003_A,1123.74,1128.9,然后那个，嗯，身体会特别焦虑吧会有一些躯体化症状。
271,D0003_A,1218.13,1226.19,大家就开始笑，然后就是说他我就觉得这真的很不尊重人我。我也不敢说什么。
272,D0003_A,1300.99,1311.12,哦，看过那个。
273,D0003_A,1156.8397094319478,1162.37,包括在师范读的那。四年都特别痛苦，就是。
274,D0003_A,114.87,120.93,然后还不是很勇敢也不敢把这个口吃的事情说出来。
275,D0003_A,299.09,300.76,嗯，一两次吧。
276,D0003_A,1849.1,1854.33,因为我会卡一下嘛然后我还没等我反应完他就直接已经跳没了。
277,D0003_A,490.35,495.82,算是互相学习吧。所以我比较喜欢跟小孩子交流，也喜欢上课的环境。
278,D0003_A,1742.88,1750.02,我做一个事情，我会叫Siri来帮我忙，然后我会以此来锻炼自己来脱敏。
279,D0003_A,2049.4,2064.79,弓箭上我我不断的参加互助会跟访谈，嗯，一方面就是我给我的妹妹树立榜样，我，我也希望她以后就是也为我们这个群体做出一些贡献，然后另外一个方面。
280,D0003_A,1096.06,1102.33,然后我就以。然后我当时是因为口吃产生的抑郁跟焦虑确实有这个了。
281,D0003_A,1440.18,1443.74,对我，我好喜欢这种励志的电影。
282,D0003_A,1006.96,1011.78,歧视了对我我也觉得对对，嗯。
283,D0003_A,712.51,717.7,搬运工什么的就是有些词开始卡我那个时候是觉得自己。
284,D0003_A,1953.7,1967.84,嗯，会发生变化，因为我星期一到星期五，我的男发音是特别少的可能是我平常会刻意脱敏训练。
285,D0003_A,553.32,553.83,嗯。
286,D0003_A,216.45,218.01,所以我也不知道怎么了。
287,D0003_A,621.32,623.73,他现在也会有男方的现象。
288,D0003_A,510.82,516.78,尽量不要出现男发音出现的话，嗯，我会逃避用一些。
289,D0003_A,519.17,521.08,对他加上。
290,D0003_A,29.91,39.27,女性领导者，他们也是口吃一个是教导主任，一个是。
291,D0003_A,1971.47,1977.45,就是有的时候那个字会发的特别重，会停顿很久会会会发很多次。
292,D0003_A,1128.96,1132.89,然后我跟妈妈说过说过很三次。
293,D0003_A,1968.03,1971.35,星期一到星期五难翻译特别少星期六到星期天。
294,D0003_A,61.95,70.41,嗯，说那个词的时候就会听出很明显的颤抖，还有有气无力，这些都是身为口职者的我能发现的。
295,D0003_A,1753.26,1759.03,呃，像是在语音对话框，我会用语音识别来识别我的文字，然后不断的修改。
296,D0003_A,457.23,461.22,不会去一直盯着你什么的就不会显得那么尴尬。
297,D0003_A,1226.37,1229.78,我，我觉得我也是很懦弱的因为我自己是口吃者。
298,D0003_A,26.26,29.7,好像周边的人都是不能理解的，因为那两个。
299,D0003_A,377.84,381.82,三个课，他好像也上三四个课把那个班给包下来。
300,D0003_A,727.54,732.4,跟我的姐姐在交流的时候我其实就已经有一点点。
301,D0003_A,539.98,546.08,嗯，我，我的行为是会对他们造成一点点影响，所以我会。我会特别小心这方面。
302,D0003_A,605.45,610.25,嗯，就比较抑郁嘛然后因为这个事情就是也。
303,D0003_A,597.43,601.71,因为他。他五六年级是正常的，初一也是正常的。
304,D0003_A,888.11,892.4,有一个人口吃，其他其他大家庭没没没有谁口吃的。
305,D0003_A,1519.61,1525.63,会会心悸我，我觉得这些我都有然后，嗯，我我我克服。
306,D0003_A,752.19,756.53,到了面试就更加的明显了然后就哎就察觉到了。
307,D0003_A,475.73,477.49,而且我跟。
308,D0003_A,570.68,576.58,对我其实这个是很担心的因为我。我不管怎么样我都会。
309,D0003_A,1750.13,1753.07,然后我在跟别人说话的时候。
310,D0003_A,507.91,510.45,尽量给自己设置了一个目标，就是。
311,D0003_A,779.94,782.69,然后就。就发展成这样。
312,D0003_A,582.16,586.37,感觉我。我妹妹就是学我的我不知道为什么我。
313,D0003_A,1193.2,1200.48,就是真的是跟清代人的思想一样因为我我我喜欢跟我妹妹谈话。
314,D0003_A,171.61,176.8,哦，但是我。我又不能够跟你说你能看出来我。我能看出来你。
315,D0003_A,359.45,368.88,哦，我是教与我是教二年级语文的然后我还教了一些杂科。
316,D0003_A,1148.18,1156.34,嗯嗯听出来了你也不能帮我什么的然后我就。我就挺难过的就是。
317,D0003_A,275.79,277.73,哦，嗯，对。
318,D0003_A,1871.75,1878.78,对，就是Siri，他就是这样子，他只会就是等你一两秒。
319,D0003_A,701.52,708.13,哦，我，我哦，对我，我面试那会儿就是特别明显就是从说辞那里。
320,D0003_A,90.6,96.51,我们好像都是在在戴着面具生活，觉得口吃着主要是身边的人吧。
321,D0003_A,1792.61,1799.09,锻炼语音的，比如说普通话测试，普通话学习。我其实这么做，一方面就是想。
