,Filename,Start_time,End_time,WeNet
30,D0001_A,291.95,311.96,那孩子就会那个兴趣就突然间就被我就是突然间就中断了的那种感觉那孩子他会觉得好奇
31,D0001_A,435.29,449.05,在开家长会之前我会做这个充足的就是要讲什么内容我会先准备好然后先自己
32,D0001_A,475.56,492.61,听我讲的时候我也肯定会出现些许的卡的卡壳的这些话语那他们他们会听到
33,D0001_A,1422.53,1437.54,喜欢好和女主角一见钟情然后女一号呢就
34,D0001_A,431.07,431.78,嗯
35,D0001_A,136.61,141.33,爸谁我到现在那
36,D0001_A,1222.9396967032387,1253.15,挺好的嗯由里面情节啊有精彩的也也有不足的嗯就总体啊还还行对嗯
37,D0001_A,2166.03,2183.31,这种就比较麻烦因为他有时间等你的嘛你在那几秒内还没有说出来的话他就取消了对所以会出现这种情况
38,D0001_A,1795.66,1824.32,称霸武林然后去那个抢一把保健的的事情就对了其实他情节他的他的豆瓣他的豆瓣评分不怎么高对只是因为是童年看过的剧所以就就不在意那个评分在意的是那个情怀对
39,D0001_A,450.58,465.61,就被辞的那些就说先读得很熟练所以我会减少在家长面前卡的这个问题
40,D0001_A,1769.75,1792.77,把功劳就送给你的那种嗯然后就是男男女主角就在一起了嘛然后那个男二号就死了对他他大概就是是两个男的为了那个
41,D0001_A,1735.81,1753.26,秒杀了拿二号之后他就把那把剑就就给了那个男一号就是给了男主角然后他就我隐伤林去了所以说这个
42,D0001_A,1995.3931229521988,2016.56,哦快很多嗯这些的话它都是嗯像那个讯飞呀我用这个用的挺好的它的自动识别就
43,D0001_A,540.34,561.87,嗯不会专门抓着这个小很小的毛病然后来就是来放大因为就我在其他方面做得做得挺好的话那么家长的宽容度还是可以的
44,D0001_A,184.69,203.96,面对孩子说话我会有担心会不会孩子会模仿模仿到我的那个口去
45,D0001_A,1915.62,1922.45,是那种我说话它识别文字的那种马
46,D0001_A,312.25,338.35,然后就可能他们也没在意太多吧他也不会说一下子就能想到原来老师是结巴的是卡壳是那个会口吃的他们一下子不会想到那个就只是他们会觉得好奇老师怎么突然讲着讲着就卡了然后需要
47,D0001_A,642.62,659.65,有的家长就不是那么有就是能理解那那些不能理解的家长他可能就会放大我这件事情
48,D0001_A,1045.06,1077.39,因为那些情节我都忘了然后就想重新回顾一下这些情节还有就是重新看一下里面的那些人物他们他们的各种比较精彩的下面我小时候有有印象的那些
49,D0001_A,514.82,529.36,宽容度还是可以的就是他们能听得出来你这个老师说话会些许的有一些词会些许的卡
50,D0001_A,813.88,814.78,嗯
51,D0001_A,819.98,825.68,我最近重新看的就是
52,D0001_A,1548.94,1561.91,优柔寡断的傻然后但是呢看他一路呢就八卦因为那个
53,D0001_A,970.0,989.16,又出现了就最后仿佛回到了那个童年的时候进城的享受看电视剧的那些时光对这部剧他
54,D0001_A,1160.35,1165.06,电影屏幕前那就会很
55,D0001_A,1658.3347339994368,1678.34,嗯嗯那把剑就就被嗯拿二号抢了他这个反太也就到最后的时候反派他他都会成功但是呢就突然出现一个
56,D0001_A,2148.1887533554695,2165.42,嗯软件它还没识别但我的因为我卡在那里了然后他就时间太久了就没识别出来所以我需要再再重新按一下
57,D0001_A,1497.23,1497.97,他们
58,D0001_A,1402.99,1421.88,武功的然后呢就遇到了一个师师傅教会他武功然后呢就和
59,D0001_A,274.39,291.69,特别是我给他们讲故事的时候比如说讲到大灰狼来了然后这个大字就是我的拿发音然后就会卡住
60,D0001_A,119.13,124.49,我是从小就有口吃
61,D0001_A,1633.36,1639.71,你她在执行任务的时候也是很
62,D0001_A,1323.93,1329.41,评论区那里看到说是叫其他名字的
63,D0001_A,106.3,119.12,美伦资深的考考吃患者
64,D0001_A,2128.9006469577453,2147.78,但但是呢嗯在说的时候我这个开头的嗯嗯嗯麻烦依旧就需要时间说出来嗯是然后那个
65,D0001_A,95.58,102.83,我是今年是来的
66,D0001_A,562.56,571.41,我不会抓着这点小细节所以所以总体还是可以放心的对
67,D0001_A,1463.8418034809265,1491.84,悲催他就是自己很努力但是呢就是嗯没有那种主角光环所以他的嗯嗯女一号也也不喜欢他他他对女一号很好对
68,D0001_A,949.53,954.3,脑海里然后我再重新看到
69,D0001_A,1396.89,1400.33,嗯没有
70,D0001_A,341.24,352.8,需要我们几秒钟然后我才能接着往下讲那他们模仿的话现在还不会
71,D0001_A,755.94,757.41,对对
72,D0001_A,380.28,389.26,所以就是说他们没有这个义意识来去模仿我
73,D0001_A,860.15,868.18,前两天呢看我一不嗯就是嫁我
74,D0001_A,1002.25,1014.36,里面的情节我认为不重要它重要的是就是能把你带回到
75,D0001_A,909.22,920.95,对他的印象就是停留在因为是我小时候看过的嘛然后我脑海里
76,D0001_A,1965.3,1985.36,软件上交作业的嘛然后那个作业那种特别多就打字就特别累我就等整段话全都是念出来的然后后来
77,D0001_A,174.75,181.51,然后我学来的是的专栏是
78,D0001_A,869.27,883.96,嗯魔镜申士奇的这个是我以前嗯小学的时候看的嗯嗯
79,D0001_A,2036.03,2043.15,它是自动就是我之前安装在我的手机上然后它就
80,D0001_A,923.77,946.89,停留的印象就是一些个打斗的那些画面我就很就是那嗯几个熟悉的人物就一直停停留在在我嗯嗯嗯嗯脑后海里
81,D0001_A,1709.3999118967,1735.46,很辛苦终于就是嗯拿到了那把这结果在大结局的时候就出现了另一个人然后就直接就秒杀了他所以所以就是嗯然后那个人他就
82,D0001_A,1080.6181796879375,1110.2,画面对嗯嗯然后嗯最近呢嗯这两天呢我还看了一部就是四小龙他那个刚上映的嗯那那部电影叫陶玄神探对
83,D0001_A,204.82,212.44,嗯这个就是我的自我介绍谢谢
84,D0001_A,1507.41,1530.3,倪一号他还是喜欢那个男主角然后那男主角呢就是没有那个拿二号情分努力的那种就是他执行任务什么的就
85,D0001_A,1170.08385901753,1178.72,真是所以就去看了他新拍的这个
86,D0001_A,150.85,154.01,爸我是
87,D0001_A,1586.35,1605.56,嗯然后嗯后面就是嗯他们去抢抢一把抢一把就是嗯融
88,D0001_A,1542.17,1542.91,有
89,D0001_A,1207.5915605233358,1222.36,细批冲着他们来看的所以就看了一眼也觉得
90,D0001_A,1499.1137582844822,1506.11,德号是他
91,D0001_A,1492.1707139092823,1495.63,超级好
92,D0001_A,1376.54,1394.56,他就是讲那个男主角然后一路开开挂他从正先开始是
93,D0001_A,659.79,678.77,所以所以可能就会去跟园长说啊什么的那我会从我的工作出发然后就不会主动去跟家长说这一个事情
94,D0001_A,798.23,801.79,比较少看对
95,D0001_A,87.97,94.85,大家好我是叫妈
96,D0001_A,126.46,133.89,耽误我现在一直
97,D0001_A,614.1,625.93,这个没有因为因为嗯我会怕如果说我主动
98,D0001_A,1309.52,1322.05,那个痕迹太明显了就感觉像是两部剧的结合还有一部我在
99,D0001_A,1641.4609338223706,1657.97,很爱米一号的雨但是米一号就不喜欢他对然后后面呢就嗯
100,D0001_A,1179.0430646543136,1207.33,电影我认认为嗯理念的情节呢虽然不是很精彩嗯但是嗯主要就是冲着嗯赤小龙他和郝上文的这两个就是这一组
101,D0001_A,1016.95,1024.86,小时候重新看电视剧的那种童年的那种
102,D0001_A,465.88,471.86,那家长他们在
103,D0001_A,1753.8,1767.57,男一号是的男主角是那个一路开挂的就是不需要什么努努力然后就自然有人来来帮你摆平然后就
104,D0001_A,1288.88,1309.5,哦对那个逃学神烫他我看了之后我发现他有点模仿周星驰的那部桃学五威龙就
105,D0001_A,1986.09,1995.17,我舍友他演他们也学的我在那里就念了就这样子就
106,D0001_A,1147.94,1158.76,现在隔了这么多年了谢小龙他终于就是又重新出现在
107,D0001_A,1447.1889006267434,1460.47,吕一号就被拿暗号拿暗号喜欢上了然后就是拿暗号就比较的
108,D0001_A,840.71,855.57,钱新上映的电视剧就没没有去关注我
109,D0001_A,142.72,149.5,现在我已经工作了
110,D0001_A,687.6513178418804,704.63,正常人他他都会出现的就有时候卡壳是哦是是个正常人也会出现的所以嗯我会
111,D0001_A,157.8,169.91,现在虽然已经工作了但是还是会存在口吃的问题
112,D0001_A,2109.9078060275824,2128.6,啊按零下那个识别的对在嗯我经常给给人家发文字的时候我其实是用那个说出来的
113,D0001_A,827.17,839.12,我小时候看的一个电视剧因为我比较那个念旧然后我对
114,D0001_A,1882.94,1883.33,嗯
115,D0001_A,1605.860598054163,1633.31,蓉城的一把棋就是一把剑就是那把剑是那个拿到了他就能够称霸武林的那种拿拿二号就就执行力很强他就目标很那个明确然后
116,D0001_A,1135.73,1145.93,因为小时候很喜欢吃小龙他们的那个乌龙院然后现在
117,D0001_A,1026.43,1043.84,下面所以所以我可以说重温这部剧就是重新了解一下啊里面是什么情节因为
118,D0001_A,171.86,172.6,嗯
119,D0002_A,362.53,374.03,这方面是没有的因为我以前也搜过这些但是感觉好像都不是很靠谱就是后来就没有弄过这事
120,D0002_A,235.07,249.35,所以我现在心里面也是挺焦虑这个事因为今年后半年今年后半年论文写完之后开始答辩嘛
121,D0002_A,328.05,335.54,然后初中开始断断续续的就这种心理的那种就比较就很难受了
122,D0002_A,652.67,667.55,但是那种用的情况都是就我就我一个人的时候然后会自言自语或者说是开一下它然后就会自个儿聊就这种一般有人的话我是不会用的
123,D0002_A,1417.75,1426.44,并不像我们天水市这边这边这边都没有地铁都没有然后那边因为它那边比较平
124,D0002_A,1263.28,1276.79,对因为从小就是干活啥的都是要往山上走然后平时我和我朋友之间的话没啥事呗我们也会去爬爬山上转悠转悠
125,D0002_A,338.18,343.05,然后从初中开始然后上大学就是最严重的时候了
126,D0002_A,228.94,235.03,因为平时开会什么的反正就是挺严重的
127,D0002_A,762.7,772.11,这种方法不是很好吧因为我一个人在自言自语的时候就是很少会出现这种现象其实
128,D0002_A,1516.79,1527.88,西安的话主要原因是因为离我们这边比较近而且相对而言就是西北这边而言西安可能是最好的一个城市吧
129,D0002_A,1078.48,1090.36,然后他自己的话然后会把这种说话的语速然后放得慢一点然后可能最近几年就会变好了吧
130,D0002_A,1594.37,1604.28,想离家近一点离家近一点然后想城市发展稍微好一点嘛然后那么综合考虑下园西安就是最好的
131,D0002_A,437.04,450.47,虽然十月底我们开题答辩的时候当时虽然是线上的就和现在一样然后我们讲一个序然后那时候就很严重
132,D0002_A,1572.65,1573.49,是吗
133,D0002_A,870.66,880.71,就只能说是因为我会刻意本来我也自己会刻意避免一些话所以说他们就比较认为他们会认为我是比较
134,D0002_A,1297.62,1306.11,天津吗天津还有一点他的那种自然的那种风光我感觉比较少吧
135,D0002_A,960.03,970.14,因为我爸爸的话他本来也有这种情况但是他现在是轻微了
136,D0002_A,1338.64,1342.38,所以我对这方面就不太喜欢他吧
137,D0002_A,1248.85,1253.91,然后所以这三个城市相比较的话肯定是天水是最好的了
138,D0002_A,1313.56,1326.94,被很多国家过来侵略之后然后修的那些房子之类的但是他自个儿的就是
139,D0002_A,1169.07,1173.85,其他的地方长期居住的应该就没有了
140,D0002_A,835.82,844.27,他们感觉其实影响没有那么大他们会听出来我患有这种
141,D0002_A,200.9,209.66,然后我口吃的经历的话我印象中好像是在七八岁的时候吧然后从那时候开始
142,D0002_A,1138.65,1149.64,居住过的话现在我们家是在甘肃天水市然后天水市这当然是最住的时间最长的然后
143,D0002_A,772.17,781.0,说白了会出现这种现象情况一般是与人与人之间聊聊天之类的话
144,D0002_A,1542.12,1557.73,然后其余的我不太喜欢去的像是沿海那边城市比如说是嗯广东那边了或者说是江江江浙这这一带我是不太喜欢去的
145,D0002_A,472.54,476.98,口吃现象也比较多
146,D0002_A,970.18,975.75,现在就是卡壳的这种现象就比较少吧
147,D0002_A,450.49,459.01,当时其实就是答辩之前我是准备了的
148,D0002_A,745.94,747.12,对的
149,D0002_A,503.35,507.06,对去年我印象中好像是十一月份吧
150,D0002_A,1149.7,1155.37,在甘肃的兰州在那儿住了大概有一年吧
151,D0002_A,694.37,703.66,然后我和她就是小艾同学之间交流的话其实就还好有时候就是
152,D0002_A,1230.54,1236.72,然后刚开始特别是刚开始上大学去天津大的时候那边基本上就没有山
153,D0002_A,880.75,887.9,沉默的那样的人就是比较喜欢听别人说话但也很少自个儿聊就这种
154,D0002_A,494.01,498.76,那时候就是那是我最近最严重的一次吧应该是
155,D0002_A,1604.35,1612.18,所以就一直想着以后如果有机会去那边工作的话就是最好了
156,D0002_A,866.64,870.64,对朋友之间聊天的话就还好
157,D0002_A,906.55,918.36,我虽然心里面会有很多种想法但是真正到我嘴边的时候其实就是很难说上来嘛
158,D0002_A,1213.95,1220.84,主要怎么说天宇是因为是在家嘛然后这边就是朋友亲戚这都比较多
159,D0002_A,670.04,670.73,嗯嗯
160,D0002_A,1091.12,1092.46,在我看来是这样的
161,D0002_A,540.04,540.7,嗯嗯
162,D0002_A,1276.89,1280.32,所以从小就比较喜欢山
163,D0002_A,1557.82,1561.32,我感觉主要原因还是离家太远了吧
164,D0002_A,580.2,587.01,就是会尽量换一些词或者说换一种换一种方方法吧
165,D0002_A,1389.58,1390.98,对就是这样
166,D0002_A,942.11,943.36,对就是这样
167,D0002_A,1327.0,1338.45,怎么说它那种自然自然的风光了或者说它自身的那种城市的那种楼什么的就比较少吧
168,D0002_A,989.95,996.78,但是现在的话她好了然后我妈的话现在她没有这个事
169,D0002_A,1155.6,1168.98,然后其余因为我是二二零一四年读大学的然后那四年五年吧五六年大概在津
170,D0002_A,704.93,716.72,怎么说呢这种重复现象就比较少吧就是相互交流就还好它识别的也是比较好好的
171,D0002_A,217.87,228.84,上大学之后因为就是面对周围的人比较多多然后那时候就会很严重然后现在的话读研期间也是
172,D0002_A,1370.94,1379.99,我自己还是比较喜欢那种自然风光比较多一点的或者说是咱们国内就是自己建的那一种房子之类的
173,D0002_A,249.39,255.94,那时候就会会很难受所以现在比较担忧这个事
174,D0002_A,1106.84,1108.83,对差不多这意思
175,D0002_A,1006.53,1015.25,然后尽量让自己克服一下这个事然后其他的其实也没有怎么详细了
176,D0002_A,1048.19,1054.08,它其实没有完完全全的好但是它只能说是比以前轻微的多了
177,D0002_A,1452.15,1463.75,就是你比如说是买一些东西或者说是你修一些什么的话都是很方方便的这方面还是挺好的
178,D0002_A,531.21,538.61,我是学的是光学工程就是从事的就是搞那些激光器方面的
179,D0002_A,1649.58,1650.79,嗯对的
180,D0002_A,607.3,608.0,对
181,D0002_A,1528.11,1535.04,然后成都这边的话因为这两年成都发展比较好
182,D0002_A,196.03,200.5,然后本人是甘肃这边的人然后
183,D0002_A,976.16,989.4,他就是现在今年年五十二了他他在三四十的时候三四十的时候那时候四十多岁吧那时候是我印象中他也挺严重的
184,D0002_A,1188.41,1191.28,三个城市中那就天水吧
185,D0002_A,459.03,470.88,但是就是真正要讲的时候就很难受就是很多自己想讲的都没讲然后
186,D0002_A,803.58,804.08,对
187,D0002_A,1402.34,1417.19,然后它的城市建设都比较好了比如说是像地铁这种就是地铁的话就是走哪儿都会很方方方便嘛
188,D0002_A,1054.19,1068.97,我感觉就是最近几年吧他自个儿说话就是放得比较慢而且他也是不断地去和别人聊聊天嘛然后
189,D0002_A,209.73,216.46,然后最严重的时候可能就是大学之后吧
190,D0002_A,517.54,522.93,对对了那是十二月份十二月初十二月五号还是七号的五号
191,D0002_A,827.35,831.81,嗯我跟我朋友之间偶尔会说吧
192,D0002_A,996.81,1006.51,然后我爸妈的话他们都对我的这个事的话就是偶尔也会提这个事他们就会说让我尽量说话慢一点
193,D0002_A,477.1,487.71,然后后来开题答完辩之后老师问问题的时候我也是虽然他们问的那些基本上我都会吧
194,D0002_A,781.08,790.7,会出来但是自言自语的时候就比较少了所以我感觉让我自个儿慢慢练的话它的作用不是特别大
195,D0002_A,639.24,652.5,这种的话我自己有用过就是手机上有吗就是小艾小艾艾同学那个我是偶尔会用
196,D0002_A,1236.76,1248.73,就是我很不习惯这种就是周围一个城市中没有山这个特别平那种就不太喜欢嘛
197,D0002_A,716.79,727.75,但是如果有人在的话我要和他聊但是我就会重复一些字那时候他就很难很难听懂我在说什么
198,D0002_A,844.32,851.8,但是他们自我感觉到就还好因为我想说的话他们也都明白的意思
199,D0002_A,1361.42,1370.02,对我感觉就是只是建筑化就是它国外那种只是那种建筑的话没意思感觉
200,D0002_A,309.11,327.41,其实这种焦虑的感觉的话我感觉是从初中吧初中那时候就是有已经响了应该是然后七八岁的时候小学那时候就还好虽然说有但是就想没有那么大
201,D0002_A,1186.31,1187.79,这三个城市之中吗
202,D0002_A,1221.18,1230.46,而且就是还有一个点就是我从小因为生活在比较偏远然后周围都是山
203,D0002_A,1582.65,1583.5,嗯嗯
204,D0002_A,1426.58,1437.9,天津那边比较平然后它的那个路什么都比较很好走比较宽比较好走然后像天水市这边的话就路就不太好了
205,D0002_A,1584.16,1594.09,因为我们西北这边就是我的同学和朋友之间闲聊的话我们都是有一个倾向是
206,D0002_A,755.96,761.7,这个我没试过没试过我感觉这种
207,D0002_A,898.32,906.43,其实很熟悉的朋友之间我有时候也会刻意去避免这些事
208,D0002_A,918.38,926.27,后来说上了然后我就会尽量就不会去说这个事然后就那么过了相当于是
209,D0002_A,487.78,493.32,但是我只能讲个一两个点很多都是没法说
210,D0002_A,181.89,184.8,好的那我就先简单说一下吧
211,D0002_A,545.8,550.4,但我不会在天的你不在天津工业大学对天津工业
212,D0002_A,1306.17,1313.52,因为它偏你属于一个就是以前都是殖民的那种就是被很多
213,D0002_A,571.06,579.59,对我一般是会绕开它或者说是回避它就是不会去正面地说是停在那儿
214,D0002_A,685.38,694.33,其实说实话就要在自言自语的时候在自言自语的时候就是卡壳这种情况会比较少
215,D0002_A,1535.06,1542.08,而且怎么说呢我有一些朋友他也在那边然后我就比较喜欢比较想去那边
216,D0002_A,1070.73,1078.45,反正我认为就是他自个儿和别人聊的次数比较多
217,D0002_A,421.24,436.03,怎么说呢最近一次很严重的时候应该就是去年去年那时候几月份大概十一月份左右吧十一月底好像
218,D0002_A,1397.96,1402.29,好的地方当然有了就是田里那个城市比较大
219,D0002_A,1507.95,1516.73,其实我一直想去西安或者说是成都这两个地方我是最想去的
220,D0002_A,386.25,389.48,是的就是自己慢慢调整
221,D0002_A,185.07,195.95,我现在是在读研是在天津那边现在是
222,D0002_A,1491.01,1492.22,对的
223,D0002_A,1439.0,1452.11,然后还有好的地方的话天津毕竟是一个直辖市然后城市上的话确实挺挺繁繁华的
224,D0003_A,1551.93,1556.76,虽然我们都是就是不可控的就是我们自己就是控制不了我们的
225,D0003_A,1651.53,1662.98,对我完全赞同你我说我说多次开头的我都要炖上好几秒我感觉那种停顿会让人心里特别难受我不知道为什么
226,D0003_A,5.55,6.99,公明先生你好
227,D0003_A,1854.38,1860.16,我就很生气我就要自己熟再点一次再跟他输入指令这种
228,D0003_A,1214.55,1217.06,等他走到一边去的时候
229,D0003_A,1180.43,1188.32,对然后从我父母这么看还有就觉得他们都挺衣服的吧
230,D0003_A,1162.54,1167.87,没有人能帮我然后还是还是要特别努力学习一下
231,D0003_A,837.69,843.6,嗯然后我我家人是我外婆那边我外婆他的亲弟弟
232,D0003_A,536.78,539.69,因为这些都是小孩子我其实觉得
233,D0003_A,108.61,114.62,我对于口吃的问题就是好像有的时候也会在意别人说
234,D0003_A,1311.63,1317.97,我的天才女友还有肖申刻的救赎
235,D0003_A,1231.06,1239.77,但是我却不敢去帮助他也不敢说也不敢不敢直接地去对抗那些大人
236,D0003_A,1354.14,1360.01,然后他们是不受控制会发出抽动和叫声嘛
237,D0003_A,522.98,523.85,嗯
238,D0003_A,439.45,448.75,可能要用一些词给他带过去就显得废话很多然后我是不太喜欢跟同事这种交流的我喜欢上课
239,D0003_A,1035.32,1041.38,等以后你也可以选择这个专业然后做出一点贡献
240,D0003_A,310.99,318.14,首先就觉得这不是什么大问题你可以解决然后我在私下里也会只会谈论你一两次
241,D0003_A,1943.52,1953.5,公龚先生就是我觉得很奇怪的一点是我觉得我现在语音的流畅性
242,D0003_A,83.15,86.73,跟他们说我的问题他们也跟我
243,D0003_A,829.27,837.63,我家里人没有我爸爸说话特别快我妈妈脾气特别暴躁就是喊着说话的那种
244,D0003_A,1263.59,1265.42,嗯是的
245,D0003_A,2034.0,2039.41,正常人他不管再紧张怎么样他们都是能控制自己的发音器官
246,D0003_A,1428.45,1431.32,对对就是那我看过试探对
247,D0003_A,1546.36,1551.58,然后他他的话就能够直接就是好像是可以发泄出来
248,D0003_A,650.05,656.18,然后面试我妈妈请了一个声乐老师然后声乐老师还教我唱歌唱了歌之后
249,D0003_A,1779.16,1784.43,打字给他补上我觉得他跟我的心境应该是一样的然后
250,D0003_A,546.67,551.99,嗯用用平常这种说得快的一个感觉来跟他们对话
251,D0003_A,732.46,742.78,不对劲了因为我姐姐他们说得很快说得很轻然后我遇到一些词就会要顿一下就是总是比他们慢半拍的感觉
252,D0003_A,1102.47,1107.35,然后我又没有办法将口吃这个告诉他们所以我就
253,D0003_A,1188.34,1193.02,整个家族里的人除了除了我妹妹跟我其他人的思想
254,D0003_A,480.59,488.83,小孩子说话的方式我也会看一下然后从他们那里学习一下一些轻柔的发音
255,D0003_A,1335.36,1340.84,就像我第一名是嗯那个男主我觉得他很励志因为他
256,D0003_A,1348.68,1353.99,女欧美女明星一样的正叫做毕利爱丽丝她也是有这个证
257,D0003_A,1512.82,1519.58,跟着其反应像是一些手部动作脸部动作还有身体会发冷汗会焦虑哦
258,D0003_A,1132.93,1148.13,然后就是去年讲的吧我有大胆三次我说我说妈妈你难道跟你的女儿跟你的大女相处这么久难道你不知道你的大女是有语言障碍的吗你没有听出来吗还是说
259,D0003_A,659.32,667.0,大家好什么的就是介绍自己然后那个老师给我准备了一些那种的词
260,D0003_A,1678.49,1684.75,对是这样子的我还要伴随一些头部的手部的动作才能给它发出来
261,D0003_A,1527.04,1533.38,我我我觉得我我这个就是相对于他的来讲还是
262,D0003_A,1488.72,1492.78,所以我在经历男发音的时候我真的是很挣扎因为
263,D0003_A,1318.38,1323.61,就是有很多好电影我我在空闲的时候都会看一下
264,D0003_A,150.77,154.9,这个我其实之前试过就是试过那么
265,D0003_A,257.31,259.96,感觉他们就是
266,D0003_A,978.59,980.6,哦嗯但是
267,D0003_A,3.02,3.68,好
268,D0003_A,1478.09,1487.58,我这种是女性的口齿者因为平常我会尽量说得特别流利让别人觉得我是一个流畅性特别高的人
269,D0003_A,478.48,480.11,跟小孩子交流
270,D0003_A,1123.74,1128.9,然后那个嗯身体会特别焦虑吧会有一些躯体化症状
271,D0003_A,1218.13,1226.19,大家就开始笑然后就是说他我就觉得这真的很不尊重人我也不敢说什么
272,D0003_A,1300.99,1311.12,哦看过那个叫我第一名叫我第一名啊还还还有
273,D0003_A,1156.8397094319478,1162.37,包括在师贩毒的那四年都特别痛苦就是
274,D0003_A,114.87,120.93,然后还不是很勇敢也不敢把这个口吃的事情说出来
275,D0003_A,299.09,300.76,嗯一两次吧
276,D0003_A,1849.1,1854.33,因为我会卡一下然后我还没等我反应完他就直接已经跳没了
277,D0003_A,490.35,495.82,算是互相学习吧所以我比较喜欢跟小孩子交流也喜欢上课的环境
278,D0003_A,1742.88,1750.02,我做一个事情我会叫C瑞来帮我忙然后我会以此来锻炼自己来脱米
279,D0003_A,2049.4,2064.79,龚敬上我我不断地参加互助会跟访谈一方面就是我给我的妹妹树立榜样我也希望他以后就是也为我们这个群体做出一些贡献然后另外一个方面
280,D0003_A,1096.06,1102.33,然后我就我当时是因为口湿产生的抑郁跟焦虑确实有这个了
281,D0003_A,1440.18,1443.74,对我我好喜欢这种励志的电影生啊
282,D0003_A,1006.96,1011.78,歧视了对我也觉得骑士对对
283,D0003_A,712.51,717.7,搬运工什么的就是有些词开始卡我那个时候是觉得自己
284,D0003_A,1953.7,1967.84,会发生变化因为我星期一到星期五我的男发音是特别少的可能是我平常会刻意脱光训练然后会跟我妹妹对话吧我会暴露然后就
285,D0003_A,553.32,553.83,嗯
286,D0003_A,216.45,218.01,所以我也不知道怎么了
287,D0003_A,621.32,623.73,他现在也会有难发音的现象
288,D0003_A,510.82,516.78,尽量不要出现难反应出现的话我会逃避用一些
289,D0003_A,519.17,521.08,对它加上
290,D0003_A,29.91,39.27,女性领导者他们也是口吃一个是教导主任一个是蔡校长副校长然后他们
291,D0003_A,1971.47,1977.45,就是有的时候那个字会发得特别重会停顿很久会会会发很多次
292,D0003_A,1128.96,1132.89,然后我跟妈妈说过说过三次
293,D0003_A,1968.03,1971.35,星期一到星期五南翻音特别少星期六到星期天
294,D0003_A,61.95,70.41,嗯说那个词的时候就会听出很明显的颤动还有有气无力这些都是身为口之者的我能发现的
295,D0003_A,1753.26,1759.03,像是在语音对话框我会用语音识别来识别我的文字然后不断地修改
296,D0003_A,457.23,461.22,不会去一直盯着你什么的就不会显得那么尴尬
297,D0003_A,1226.37,1229.78,我觉得我也是很懦弱的因为我自己是口吃者
298,D0003_A,26.26,29.7,好像周边的人都是不能理解的因为那两个
299,D0003_A,377.84,381.82,三个课他好像也上三四个课把那个班给包下来
