,file,start_time,end_time,participant,ground_truth,ground_truth_cleaned
26,0001/D0001_B.txt,2200.31,2212.92,1,不会等[等]你把话讲完，对我[我]所以我明白这一点的话，可能这些A/b[A A] P P的话，它做的可能不是太好，对。,不会等你把话讲完，对我所以我明白这一点的话，可能这些A P P的话，它做的可能不是太好，对。
27,0002/D0002_B.txt,159.49,174.46,2,那我先[先]请你做一个简[简]单的自我介绍，比如说你是现在是学生还是工作了，你大概的呃/i工作的是/b什么。,那我先请你做一个简单的自我介绍，比如说你是现在是学生还是工作了，你大概的工作的是什么。
28,0002/D0002_B.txt,174.48,180.85,2,然后你可以<overlap>如果[如果]你不太想透露自己个人信息的话，可以不用透露的特别[特别]多。,然后你可以<overlap>如果你不太想透露自己个人信息的话，可以不用透露的特别多。
29,0002/D0002_B.txt,256.28,266.48,2,嗯<overlap>可以[可以]理/b解，我当时读[读]研究生的时候，最后答/b辩的时候也比较的焦/b虑。,嗯<overlap>可以理解，我当时读研究生的时候，最后答辩的时候也比较的焦虑。
30,0002/D0002_B.txt,266.51,279.57,2,嗯/i但是我们我跟你的经历挺[挺]像，我[我/b]可能口吃的起[起]就是开始的年龄比你还要早[早]一些，因为<overlap>我是从我。,但是我们我跟你的经历挺像，我可能口吃的起就是开始的年龄比你还要早一些，因为<overlap>我是从我。
31,0002/D0002_B.txt,279.62,284.93,2,开始记[记记]事的时候，讲话的时候就开始有口吃了。,开始记事的时候，讲话的时候就开始有口吃了。
32,0002/D0002_B.txt,285.3,308.44,2,所以说<overlap>那我还想请问你这种对于口吃的有焦虑的感觉是一直都存/p[存]在吗还是说呃/i在小的时候没有太多的感[感]觉，但是在上呃/i在上大/b学的时候开始有的。,所以说<overlap>那我还想请问你这种对于口吃的有焦虑的感觉是一直都存在吗还是说在小的时候没有太多的感觉，但是在上在上大学的时候开始有的。
33,0002/D0002_B.txt,343.24,361.58,2,嗯，那你有接/p受过什么帮助吗，或者你去找过一些医/r院，或者你的大/b学里头有时候有一些就是可以帮助你的，比如说心理咨询的这样的嗯/i机构吗。,嗯，那你有接受过什么帮助吗，或者你去找过一些医院，或者你的大学里头有时候有一些就是可以帮助你的，比如说心理咨询的这样的机构吗。
34,0002/D0002_B.txt,376.63,384.57,2,所以你基本就是自[自]己在[在在在]调[调调]在调[调/b]整。,所以你基本就是自己在调在调整。
35,0002/D0002_B.txt,389.82,403.15,2,ok，所以你提到就是在你读/r研期间和上大/b学的时候你是比较严/b重的。,ok，所以你提到就是在你读研期间和上大学的时候你是比较严重的。
36,0002/D0002_B.txt,403.59,420.43,2,嗯/i你有没有比较严重的场合，比如说公[公]开的演[演]公开的演讲啊或者说还是说你平常跟朋友时候讲话的时候也会发现嗯/i自己的口/b吃。,你有没有比较严重的场合，比如说公开的演公开的演讲啊或者说还是说你平常跟朋友时候讲话的时候也会发现自己的口吃。
37,0002/D0002_B.txt,499.43,502.59,2,那个[那个]大概是什么时候，是去年的吗。,那个大概是什么时候，是去年的吗。
38,0002/D0002_B.txt,507.11,507.8,2,哦。,哦。
39,0002/D0002_B.txt,508.78,516.65,2,就是还是在/p呃/p/i新冠还[还]在的时候是吧，然后你们没有<overlap>嗯。,就是还是在新冠还在的时候是吧，然后你们没有<overlap>嗯。
40,0002/D0002_B.txt,524.26,530.34,2,ok，那我/b想还想请问一下，你是学什么专[专/b]业的。,ok，那我想还想请问一下，你是学什么专业的。
41,0002/D0002_B.txt,538.64,539.29,2,哦。,哦。
42,0002/D0002_B.txt,540.97,545.18,2,我知道天[天]津大学的理工科还是蛮强的。,我知道天津大学的理工科还是蛮强的。
43,0002/D0002_B.txt,550.57,559.21,2,ok，所以[所以]你在碰着碰到有[有]卡壳或者有难发的时候，你不会。,ok，所以你在碰着碰到有卡壳或者有难发的时候，你不会。
44,0002/D0002_B.txt,559.44,570.35,2,呃/i/p尝/b试多[多]尝试几次或者说把那个字说出来，你会呃/i绕着说吗或者说去回避它吗。,尝试多尝试几次或者说把那个字说出来，你会绕着说吗或者说去回避它吗。
45,0002/D0002_B.txt,579.61,580.18,2,ok。,ok。
46,0002/D0002_B.txt,589.09,596.68,2,是的是的，大部[大部]分我接触过的口[口]吃者，包括我自[我自]己很多时候都会。,是的是的，大部分我接触过的口吃者，包括我自己很多时候都会。
47,0002/D0002_B.txt,597.39,606.42,2,回[回]避说讲[讲]一些难发音，特别[特别]是有这种预感[预感]的时候，要卡壳的时候对。,回避说讲一些难发音，特别是有这种预感的时候，要卡壳的时候对。
48,0002/D0002_B.txt,610.53,624.84,2,好的，那我再问一下/p就是一个不/b[不]关于口吃的这个话题就是<overlap>你有没有使用过一些智/r能语音的产品，比如说。,好的，那我再问一下就是一个不关于口吃的这个话题就是<overlap>你有没有使用过一些智能语音的产品，比如说。
49,0002/D0002_B.txt,625.03,638.29,2,比[比]如说智能音箱或者说语音类的A P P这种，你可以呃/i里头有一些语音识别，或者说你可以跟它交流的话给它可以给它一些指令的。,比如说智能音箱或者说语音类的A P P这种，你可以里头有一些语音识别，或者说你可以跟它交流的话给它可以给它一些指令的。
50,0002/D0002_B.txt,668.04,670.0,2,我明白，对。,我明白，对。
51,0002/D0002_B.txt,670.91,684.03,2,那你[那你]使用的时候有没有发现，就是这个系统的时候，它有什么不[不]好的地方，或者就是/p对[对]你来说你的说话它能识别的出来吗。,那你使用的时候有没有发现，就是这个系统的时候，它有什么不好的地方，或者就是对你来说你的说话它能识别的出来吗。
52,0002/D0002_B.txt,732.69,745.18,2,好的，我能明/b白，就是说它可能在[在]一些口吃的情况下，呃/i有出现口吃情况下，它的识别的效果不是太好。,好的，我能明白，就是说它可能在一些口吃的情况下，有出现口吃情况下，它的识别的效果不是太好。
53,0002/D0002_B.txt,747.5,754.25,2,那[那]个呃/i你会把它当成一个练/r习的工/b具吗。,那个你会把它当成一个练习的工具吗。
54,0002/D0002_B.txt,790.71,792.15,2,嗯我可以。,嗯我可以。
55,0002/D0002_B.txt,793.71,803.57,2,理解就是跟这种语[语]音助手的话，还是不能把它当作一个人来看待，就是它还是<overlap>。,理解就是跟这种语音助手的话，还是不能把它当作一个人来看待，就是它还是<overlap>。
56,0002/D0002_B.txt,804.09,805.66,2,对嗯。,对嗯。
57,0002/D0002_B.txt,806.95,817.83,2,好的，我[我]下面下[下]面一个问题就是想[想]问一下你[你]的口吃的时候，你有没有跟你的亲[亲]人或者说你的父母啊。,好的，我下面下面一个问题就是想问一下你的口吃的时候，你有没有跟你的亲人或者说你的父母啊。
58,0002/D0002_B.txt,817.97,825.88,2,呃/i兄弟姐妹呀或者朋友呃/i交流过，跟他跟[跟]他们说过你自己的这种口吃。,兄弟姐妹呀或者朋友交流过，跟他跟他们说过你自己的这种口吃。
59,0002/D0002_B.txt,832.95,835.8,2,那他们是什么样的<overlap>反应呢。,那他们是什么样的<overlap>反应呢。
60,0002/D0002_B.txt,854.12,865.73,2,就是说基本上大/b家[大家]大基本上大[大大大]家不会有什么太过于激烈的反应。,就是说基本上大家大基本上大家不会有什么太过于激烈的反应。
61,0002/D0002_B.txt,889.12,897.74,2,但是你如果在你熟悉的朋友之/r[之]间的话，你的话是不是会比[比]较多[多]一些。,但是你如果在你熟悉的朋友之间的话，你的话是不是会比较多一些。
62,0002/D0002_B.txt,926.72,941.35,2,是我[我]可以[可以]明/b白[明白]，就是我[我]有时候也/r是这样，就是有时候有很多事情因/r为口吃就是懒得去解释了对。,是我可以明白，就是我有时候也是这样，就是有时候有很多事情因为口吃就是懒得去解释了对。
63,0002/D0002_B.txt,943.4,959.06,2,嗯那[那]你的父母对你的情况是一种支持的态[态]度吗，还是他们就是呃/i或者说他们可以体会到你的口吃的时候有的时候会有一些困[困]难吗。,嗯那你的父母对你的情况是一种支持的态度吗，还是他们就是或者说他们可以体会到你的口吃的时候有的时候会有一些困难吗。
64,0002/D0002_B.txt,1016.11,1028.34,2,我/r[我]就是很[很]好奇，你说你的爸爸他之前的话说话也会口吃挺严重，就可以理解你们家里头可能有这种。,我就是很好奇，你说你的爸爸他之前的话说话也会口吃挺严重，就可以理解你们家里头可能有这种。
65,0002/D0002_B.txt,1028.57,1036.64,2,嗯/i家族[家族]家[家家家]族史，你们家里头可能有家[家]族嗯/i。,家族家族史，你们家里头可能有家族。
66,0002/D0002_B.txt,1037.09,1047.61,2,都是有可能有些人说话口吃，但是你爸爸后来是怎么好/b的[好的好的]，就是变好的呢。,都是有可能有些人说话口吃，但是你爸爸后来是怎么好的，就是变好的呢。
67,0002/D0002_B.txt,1090.39,1091.08,2,嗯。,嗯。
68,0002/D0002_B.txt,1092.7,1106.13,2,挺[挺]有意思，因为他可能放[放]的比较开了，然后喜欢跟别人聊，然后也降低一些语[语]速，就相当于是去多去做这种练习。,挺有意思，因为他可能放的比较开了，然后喜欢跟别人聊，然后也降低一些语速，就相当于是去多去做这种练习。
69,0002/D0002_B.txt,1109.15,1110.64,2,我觉得挺好的。,我觉得挺好的。
70,0002/D0002_B.txt,1111.21,1124.48,2,好的，那我再还有一个问题就是跟口吃没有关系，就是说你[你]都在哪些城市居住过，比如说你刚才说你是甘[甘]肃，在甘肃。,好的，那我再还有一个问题就是跟口吃没有关系，就是说你都在哪些城市居住过，比如说你刚才说你是甘肃，在甘肃。
71,0002/D0002_B.txt,1124.53,1137.59,2,长大的，然后<overlap>现在在天[天]津呃/i上/p上/p学/b，那你还[还]在哪些其他城市/p居/b住过吗。,长大的，然后<overlap>现在在天津上上学，那你还在哪些其他城市居住过吗。
72,0002/D0002_B.txt,1176.47,1185.39,2,我想问一下，你最喜欢哪个城市，这三个城市之[之/b]中。,我想问一下，你最喜欢哪个城市，这三个城市之中。
73,0002/D0002_B.txt,1187.83,1188.38,2,对。,对。
74,0002/D0002_B.txt,1191.69,1197.15,2,<overlap>那你最嗯/i你[你你你你]最喜欢天水的哪些。,<overlap>那你最你最喜欢天水的哪些。
75,0002/D0002_B.txt,1197.3793626006643,1213.38,2,地/b方，比如说它的吃饭，它的饮/b食特别好，还是它的就是说你有很[很]多的朋友在那儿，在/r/b那儿在那边。,地方，比如说它的吃饭，它的饮食特别好，还是它的就是说你有很多的朋友在那儿，在那儿在那边。
76,0002/D0002_B.txt,1254.83,1262.51,2,对，那山[山]的话，你提到山的话，你为什么喜欢山呢，你是喜欢去爬/b[爬]山吗。,对，那山的话，你提到山的话，你为什么喜欢山呢，你是喜欢去爬山吗。
77,0002/D0002_B.txt,1282.63,1288.58,2,对，这[这]一点的话，可能天[天/r天]津就是不/b太好了。,对，这一点的话，可能天津就是不太好了。
78,0002/D0002_B.txt,1288.93,1296.75,2,那除了[除了]<overlap>这一点的话，天津没有山的话，你还觉得它有什么不好的地方吗。,那除了<overlap>这一点的话，天津没有山的话，你还觉得它有什么不好的地方吗。
79,0002/D0002_B.txt,1342.58,1359.96,2,<overlap>ok，所以你不太喜欢，我可以理解，你不太喜欢就是各个西方国家在那边儿建的这种租[租租租租]界的这[这这这]种房子。,<overlap>ok，所以你不太喜欢，我可以理解，你不太喜欢就是各个西方国家在那边儿建的这种租界的这种房子。
80,0002/D0002_B.txt,1380.05,1389.0,2,嗯还是比较喜欢国内的这种民族的这种建[建建]筑，还有或者说有中国风格的。,嗯还是比较喜欢国内的这种民族的这种建筑，还有或者说有中国风格的。
81,0002/D0002_B.txt,1390.99,1396.59,2,嗯那你有没有觉得天津有什么好的地/b方呢。,嗯那你有没有觉得天津有什么好的地方呢。
82,0002/D0002_B.txt,1465.59,1490.29,2,对它城市的话比较大/b一些，然后它的交通和基础设施的建设也会比[比比]较好一[好一]些，然后出[出]来的话去/p办/b事或者有些服务的话，也会比较的方便一些。,对它城市的话比较大一些，然后它的交通和基础设施的建设也会比较好一些，然后出来的话去办事或者有些服务的话，也会比较的方便一些。
83,0002/D0002_B.txt,1492.99,1506.79,2,那你就是我可能最后一个问题，就是如果让你选择去一个城市居[居]住，或者说你比较向往的一个地方去[去]工作生活的话，你会选择哪/b里。,那你就是我可能最后一个问题，就是如果让你选择去一个城市居住，或者说你比较向往的一个地方去工作生活的话，你会选择哪里。
84,0002/D0002_B.txt,1561.33,1571.83,2,哦<overlap>挺有意思，比西[西]安我之/r前我在那边儿上[上]过[上过]学，我的本科是在那边念的，我在那边儿待了四年。,哦<overlap>挺有意思，比西安我之前我在那边儿上过学，我的本科是在那边念的，我在那边儿待了四年。
85,0002/D0002_B.txt,1573.49,1581.65,2,对，但是很[很]早以前了，大概有十[十]年了，但是[但是]我的我<overlap>[我]对[我对]西安的印象也是挺好的。,对，但是很早以前了，大概有十年了，但是我的我<overlap>对西安的印象也是挺好的。
86,0002/D0002_B.txt,1583.51,1584.12,2,嗯。,嗯。
87,0002/D0002_B.txt,1612.53,1622.92,2,对，西安的工业也是蛮[蛮蛮]强的，那边儿有很多的就是重工业方面的<overlap>工[工]作可以做。,对，西安的工业也是蛮强的，那边儿有很多的就是重工业方面的<overlap>工作可以做。
88,0002/D0002_B.txt,1625.71,1634.35,2,对，西[西西]安，我觉得西安的整个的文化的来说，跟西北的文化它就是一个西北的这种。,对，西安，我觉得西安的整个的文化的来说，跟西北的文化它就是一个西北的这种。
89,0002/D0002_B.txt,1634.82,1648.21,2,文化在[在在在]这里，在[在]这里，然后它的我感觉它的饮食方面跟甘肃可能还比还[还]是比[比比比]较像的。,文化在这里，在这里，然后它的我感觉它的饮食方面跟甘肃可能还比还是比较像的。
90,0002/D0002_B.txt,1650.8,1651.63,2,嗯。,嗯。
91,0003/D0003_B.txt,0.57,2.16,3,好的，我现在可以开始。,好的，我现在可以开始。
92,0003/D0003_B.txt,3.73,4.07,3,嗯。,嗯。
93,0003/D0003_B.txt,7.05,7.9,3,嗯，你好<overlap>。,嗯，你好<overlap>。
94,0003/D0003_B.txt,121.57,128.82,3,是的<overlap>，我[我]想/r请问一下你[你你]有没有试过尝[尝]试过主动口吃，像我现在。,是的<overlap>，我想请问一下你有没有试过尝试过主动口吃，像我现在。
95,0003/D0003_B.txt,129.3,131.6,3,这种说[说]话的。,这种说话的。
96,0003/D0003_B.txt,131.93,133.86,3,方式，就是。,方式，就是。
97,0003/D0003_B.txt,134.03,141.85,3,主动的把口吃暴[暴]露出来，就是加[加]一点重复呀，加一点卡[卡]壳呀。,主动的把口吃暴露出来，就是加一点重复呀，加一点卡壳呀。
98,0003/D0003_B.txt,143.14,149.42,3,<overlap>然后可以[可以]就是主动让别人看[看]出来你是一个口吃呢。,<overlap>然后可以就是主动让别人看出来你是一个口吃呢。
99,0003/D0003_B.txt,185.46,187.71,3,那你现在能[能能]说。,那你现在能说。
100,0003/D0003_B.txt,188.3,194.31,3,能不能使用这种主动口吃的说话方式来跟我交[交]流呢。,能不能使用这种主动口吃的说话方式来跟我交流呢。
101,0003/D0003_B.txt,207.15,210.15,3,就是你[你]<overlap>口语有时候会有卡[卡]壳。,就是你<overlap>口语有时候会有卡壳。
102,0003/D0003_B.txt,210.67,211.62,3,<overlap>这个样子对吧。,<overlap>这个样子对吧。
103,0003/D0003_B.txt,218.18,223.65,3,那个我[我我]想[我想]就是请问[请问]一下，如果。,那个我想就是请问一下，如果。
104,0003/D0003_B.txt,224.78,232.82,3,校长你能看出来还有你的一个老/b师，你也[你也]能听得出来，她们有这种。,校长你能看出来还有你的一个老师，你也能听得出来，她们有这种。
105,0003/D0003_B.txt,233.11,236.85,3,口[口]吃的话，那就是说你的。,口吃的话，那就是说你的。
106,0003/D0003_B.txt,237.35,245.05,3,其它的老师或者学校里的学生，或者其它的人的话，他/p们有没有跟你聊过。,其它的老师或者学校里的学生，或者其它的人的话，他们有没有跟你聊过。
107,0003/D0003_B.txt,245.39,251.64,3,呃就是校长的口吃，或者是你另外一个老/r师的。,呃就是校长的口吃，或者是你另外一个老师的。
108,0003/D0003_B.txt,251.92,254.55,3,口吃的这种情况。,口吃的这种情况。
109,0003/D0003_B.txt,277.77,284.94,3,就是<overlap>还是私下[私私/b下]里边去开/r玩笑说那个。,就是<overlap>还是私下里边去开玩笑说那个。
110,0003/D0003_B.txt,285.78,295.83,3,他们一般会怎么样开[开]玩笑，就是说这个[这个]。校长的话老/b师怎么又说话卡/b/r壳了吗<overlap>。,他们一般会怎么样开玩笑，就是说这个。校长的话老师怎么又说话卡壳了吗<overlap>。
111,0003/D0003_B.txt,337.5,338.16,3,我的。,我的。
112,0003/D0003_B.txt,338.47186509698696,346.6,3,<overlap>听/r/b明白现在这个意/b思，那[那]你就是我还想就是问一下。,<overlap>听明白现在这个意思，那你就是我还想就是问一下。
113,0003/D0003_B.txt,346.69,350.22,3,你可不可以简单的介绍一下你[你]的。,你可不可以简单的介绍一下你的。
114,0003/D0003_B.txt,350.43,354.91,3,工作，比如说你是[你是你是]当老师的话，你是做什么样的。,工作，比如说你是当老师的话，你是做什么样的。
115,0003/D0003_B.txt,355.41,358.28,3,呃/i老师，是教哪门课的。,老师，是教哪门课的。
116,0003/D0003_B.txt,390.26,396.2,3,嗯，就[就]是相当于是你教关于文科和体育方面的。,嗯，就是相当于是你教关于文科和体育方面的。
117,0003/D0003_B.txt,399.07,406.27,3,那你在当[当]老师的话，一般的话说话的场合会非[非]常多，但是。,那你在当老师的话，一般的话说话的场合会非常多，但是。
118,0003/D0003_B.txt,406.51,408.73,3,它[它]的[它的]说话的环境。,它的说话的环境。
119,0003/D0003_B.txt,409.05,413.27,3,你觉得跟普通的环境有什么区[区/b]吗。,你觉得跟普通的环境有什么区吗。
120,0003/D0003_B.txt,461.62,468.95,3,所以你比较喜欢跟呃/i孩子交流，因为你[你]可能觉得跟他们交流。,所以你比较喜欢跟孩子交流，因为你可能觉得跟他们交流。
121,0003/D0003_B.txt,469.1643353886861,473.24,3,*和跟成年人交流不太一/b样。,*和跟成年人交流不太一样。
122,0003/D0003_B.txt,496.28,497.31,3,那你。,那你。
123,0003/D0003_B.txt,497.67,504.17,3,就是在上[上上]课的时候，你有没有出现过一些口[口]吃的情[情]况。,就是在上课的时候，你有没有出现过一些口吃的情况。
124,0003/D0003_B.txt,552.64,553.14,3,嗯。,嗯。
125,0003/D0003_B.txt,554.2,555.36,3,好的，我能。,好的，我能。
126,0003/D0003_B.txt,555.76,560.45,3,明白你说的就是觉得小孩子他可能比较。,明白你说的就是觉得小孩子他可能比较。
127,0003/D0003_B.txt,560.54,564.55,3,敏感，你[你]会不会比较。,敏感，你会不会比较。
128,0003/D0003_B.txt,564.95,567.81,3,担心他们会学到你的口吃。,担心他们会学到你的口吃。
129,0003/D0003_B.txt,580.67,581.17,3,<overlap>嗯。,<overlap>嗯。
130,0003/D0003_B.txt,624.06,624.34,3,嗯。,嗯。
131,0003/D0003_B.txt,625.25,629.6,3,<overlap>我[我]再问最后一个关于[关于关于]口吃的这个。,<overlap>我再问最后一个关于口吃的这个。
132,0003/D0003_B.txt,629.82,638.06,3,问题，就是你[你/b你]刚才跟我说的话，你是从初中才开始口吃的，从十七岁吗。,问题，就是你刚才跟我说的话，你是从初中才开始口吃的，从十七岁吗。
133,0003/D0003_B.txt,680.51,688.01,3,所以你从初中的时候才[才]开始有这种呃/i口吃的意识。,所以你从初中的时候才开始有这种口吃的意识。
134,0003/D0003_B.txt,688.05,692.6,3,那你之前的话是什么样的感觉，就是。,那你之前的话是什么样的感觉，就是。
135,0003/D0003_B.txt,692.8566059304329,700.3,3,一/b般的口吃者都是从小，从刚说话就开[开]始的<overlap>就[就]对。,一般的口吃者都是从小，从刚说话就开始的<overlap>就对。
136,0003/D0003_B.txt,778.81,779.25,3,<overlap>嗯。,<overlap>嗯。
137,0003/D0003_B.txt,782.95,787.54,3,就可以理/b[理/b]解，嗯/i。,就可以理解，。
138,0003/D0003_B.txt,787.59,792.62,3,其[其]实我觉得你[你你]像你这种情[情]况的话，我们。,其实我觉得你像你这种情况的话，我们。
139,0003/D0003_B.txt,792.67,800.33,3,接[接]触的还是比较少的，因为大部[大部]分的就是我们接[接]触过的口吃者的话。,接触的还是比较少的，因为大部分的就是我们接触过的口吃者的话。
140,0003/D0003_B.txt,800.51,805.23,3,都是在一开始说话的时候就会出现口吃。,都是在一开始说话的时候就会出现口吃。
141,0003/D0003_B.txt,805.98,813.13,3,<overlap>所以[所以所以]我觉得，像你这种情况的话，我自/r[我自]己的感觉就是可能是。,<overlap>所以我觉得，像你这种情况的话，我自己的感觉就是可能是。
142,0003/D0003_B.txt,813.29,817.38,3,题外话了，我们的感觉还是比较少的。,题外话了，我们的感觉还是比较少的。
143,0003/D0003_B.txt,818.24,824.94,3,<overlap>然后你们我还[我还]想请问一下，就是你们家[家]里人的话，有没有。,<overlap>然后你们我还想请问一下，就是你们家里人的话，有没有。
144,0003/D0003_B.txt,825.16,828.67,3,其他人会有口吃，除了你妹妹。,其他人会有口吃，除了你妹妹。
145,0003/D0003_B.txt,867.51,875.3,3,好的，那你刚[你刚]才的话有一是不是有什么问题想问我，<overlap>嗯。,好的，那你刚才的话有一是不是有什么问题想问我，<overlap>嗯。
146,0003/D0003_B.txt,892.82,897.85,3,我[我]其实我也说不好，这个东西是不是。,我其实我也说不好，这个东西是不是。
147,0003/D0003_B.txt,899.46,903.44,3,遗传的，还是主要是跟别人学来，但是。,遗传的，还是主要是跟别人学来，但是。
